L,S,W,k,eps,pullback_rise_pct,max_rise_pct,tp_atr,sl_atr,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,alpha_avg,alpha_pos
10,2,7,3,0.0,0.5,5.0,5.0,1.0,30,5,25,0.1667,-0.5635,-16.9038,-20.2373,0.7943,13.0522,-3.2866,-34.3198,9.47,17.5312,-5.4444,"{'sl': 25, 'tp': 5}",28,0.223,0.5
5,2,5,5,0.05,0.5,5.0,5.0,1.0,67,16,51,0.2388,0.8048,53.9195,44.855,1.3467,13.0905,-3.0496,-30.8807,12.18,23.9534,-7.7418,"{'sl': 50, 'tp': 16, 'end': 1}",49,0.22,0.507
5,2,7,5,0.05,0.5,5.0,5.0,1.0,67,16,51,0.2388,0.8048,53.9195,44.855,1.3467,13.0905,-3.0496,-30.8807,12.18,23.9534,-7.7418,"{'sl': 50, 'tp': 16, 'end': 1}",49,0.22,0.507
10,2,7,3,0.0,0.0,5.0,5.0,1.0,33,5,28,0.1515,-0.7196,-23.7458,-25.5722,0.7332,13.0522,-3.1788,-38.7128,9.3,17.5312,-5.4444,"{'sl': 28, 'tp': 5}",30,0.217,0.515
5,3,5,5,0.05,0.5,5.0,4.0,1.0,107,33,74,0.3084,1.3613,145.6562,226.0123,1.6037,11.7247,-3.2602,-36.1254,11.58,22.906,-6.6357,"{'tp': 32, 'sl': 73, 'end': 2}",66,0.215,0.561
5,3,7,5,0.05,0.5,5.0,4.0,1.0,107,33,74,0.3084,1.3613,145.6562,226.0123,1.6037,11.7247,-3.2602,-36.1254,11.58,22.906,-6.6357,"{'tp': 32, 'sl': 73, 'end': 2}",66,0.215,0.561
5,3,5,5,0.0,0.5,5.0,5.0,1.0,67,13,54,0.194,-0.2167,-14.5178,-25.1911,0.9205,12.9383,-3.3836,-50.9934,15.21,20.0415,-6.6357,"{'tp': 12, 'sl': 53, 'end': 2}",53,0.211,0.552
5,3,7,5,0.0,0.5,5.0,5.0,1.0,67,13,54,0.194,-0.2167,-14.5178,-25.1911,0.9205,12.9383,-3.3836,-50.9934,15.21,20.0415,-6.6357,"{'tp': 12, 'sl': 53, 'end': 2}",53,0.211,0.552
10,2,7,3,0.0,0.5,10.0,5.0,1.0,40,6,34,0.15,-0.9064,-36.2555,-36.2145,0.7051,14.4466,-3.6157,-42.8152,10.38,21.4186,-5.9477,"{'sl': 34, 'tp': 6}",35,0.211,0.475
10,2,7,3,0.0,0.0,10.0,5.0,1.0,43,6,37,0.1395,-1.0023,-43.0975,-40.4808,0.6679,14.4466,-3.5075,-45.5416,10.19,21.4186,-5.9477,"{'sl': 37, 'tp': 6}",37,0.207,0.488
10,2,7,3,0.05,0.5,5.0,4.0,2.0,33,15,18,0.4545,2.1219,70.0238,71.1986,1.5888,12.5967,-6.607,-24.2874,15.88,21.8246,-10.7888,"{'sl': 18, 'tp': 15}",29,0.205,0.455
10,3,7,3,0.05,0.5,10.0,4.0,1.0,38,14,24,0.3684,2.2996,87.3834,111.4427,2.0381,12.2542,-3.5073,-29.5943,9.89,21.8246,-5.9477,"{'sl': 24, 'tp': 14}",33,0.203,0.579
10,2,7,3,0.0,0.0,10.0,4.0,2.0,43,15,28,0.3488,-0.3952,-16.9942,-29.9661,0.9135,11.962,-7.0152,-58.4923,16.37,17.1149,-11.7953,"{'sl': 28, 'tp': 14, 'end': 1}",37,0.199,0.488
7,2,7,5,0.0,0.0,10.0,4.0,1.0,24,6,18,0.25,0.4784,11.4804,5.847,1.188,12.0926,-3.3931,-23.569,5.5,17.8984,-7.1599,"{'sl': 18, 'tp': 6}",22,0.198,0.375
10,3,7,5,0.05,0.5,5.0,4.0,1.0,21,9,12,0.4286,3.9715,83.4018,111.569,3.5235,12.9391,-2.7542,-9.9228,12.81,21.8246,-4.1068,"{'sl': 12, 'tp': 9}",21,0.195,0.429
7,3,5,5,0.05,0.5,10.0,5.0,1.0,39,12,27,0.3077,2.3405,91.2787,112.1977,1.982,15.3523,-3.4426,-21.9298,10.08,33.6147,-4.993,"{'sl': 27, 'tp': 12}",34,0.192,0.41
10,3,7,3,0.0,0.0,5.0,6.0,1.5,25,9,16,0.36,3.1775,79.4381,95.1821,2.2069,16.14,-4.1139,-14.8524,13.68,21.0575,-6.2165,"{'sl': 16, 'tp': 9}",23,0.191,0.52
10,2,7,3,0.05,0.0,5.0,4.0,2.0,34,15,19,0.4412,1.9673,66.8888,65.8315,1.548,12.5967,-6.4243,-24.2874,15.47,21.8246,-10.7888,"{'sl': 19, 'tp': 15}",30,0.191,0.441
5,3,5,5,0.0,0.0,5.0,6.0,1.5,83,20,63,0.241,0.2194,18.2117,-17.3477,1.0594,16.2366,-4.8654,-63.8426,19.41,35.6791,-10.2903,"{'tp': 18, 'sl': 62, 'end': 3}",57,0.19,0.506
5,3,7,5,0.0,0.0,5.0,6.0,1.5,83,20,63,0.241,0.2194,18.2117,-17.3477,1.0594,16.2366,-4.8654,-63.8426,19.41,35.6791,-10.2903,"{'tp': 18, 'sl': 62, 'end': 3}",57,0.19,0.506
10,2,7,3,0.0,0.5,10.0,4.0,2.0,40,14,26,0.35,-0.3778,-15.1115,-28.2723,0.9192,12.2759,-7.1913,-54.2713,16.8,17.1149,-11.7953,"{'sl': 26, 'tp': 13, 'end': 1}",35,0.189,0.45
5,3,5,5,0.05,0.0,5.0,4.0,1.0,122,36,86,0.2951,1.3154,160.4797,261.3789,1.5886,12.031,-3.1702,-31.5867,11.89,23.7527,-6.8936,"{'tp': 35, 'sl': 85, 'end': 2}",68,0.185,0.533
5,3,7,5,0.05,0.0,5.0,4.0,1.0,122,36,86,0.2951,1.3154,160.4797,261.3789,1.5886,12.031,-3.1702,-31.5867,11.89,23.7527,-6.8936,"{'tp': 35, 'sl': 85, 'end': 2}",68,0.185,0.533
7,2,5,5,0.05,0.0,10.0,5.0,1.5,42,13,29,0.3095,1.582,66.4441,59.9362,1.5131,15.0729,-4.4656,-36.4066,20.6,35.1995,-9.8688,"{'sl': 29, 'tp': 13}",34,0.182,0.548
10,3,7,3,0.0,0.5,10.0,5.0,1.0,26,8,18,0.3077,2.0599,53.5578,55.2453,1.8262,14.7973,-3.6012,-23.6092,10.58,21.4186,-5.9477,"{'sl': 18, 'tp': 8}",24,0.179,0.538
7,3,5,5,0.05,0.0,10.0,5.0,1.5,54,23,31,0.4259,3.7996,205.1764,471.2567,2.4726,14.9783,-4.4944,-19.0025,16.8,33.6147,-7.4395,"{'sl': 31, 'tp': 22, 'end': 1}",45,0.177,0.519
10,2,7,5,0.0,0.0,10.0,5.0,1.0,29,6,23,0.2069,0.2266,6.5725,-3.1852,1.0759,15.5265,-3.7646,-33.222,9.41,27.4512,-7.1599,"{'sl': 23, 'tp': 6}",27,0.175,0.517
7,2,7,3,0.05,0.5,5.0,4.0,1.0,34,8,26,0.2353,0.0477,1.6202,-4.2187,1.0194,10.6456,-3.2133,-29.3499,7.09,14.374,-5.4444,"{'sl': 26, 'tp': 8}",27,0.173,0.412
5,3,5,5,0.0,0.0,10.0,6.0,1.5,97,23,74,0.2371,0.0411,3.9855,-34.7301,1.0104,16.8426,-5.181,-64.735,18.16,35.6791,-13.1274,"{'sl': 73, 'tp': 21, 'end': 3}",63,0.17,0.505
5,3,7,5,0.0,0.0,10.0,6.0,1.5,97,23,74,0.2371,0.0411,3.9855,-34.7301,1.0104,16.8426,-5.181,-64.735,18.16,35.6791,-13.1274,"{'sl': 73, 'tp': 21, 'end': 3}",63,0.17,0.505
7,3,7,5,0.05,0.5,10.0,5.0,1.0,43,13,30,0.3023,2.0995,90.2776,109.4082,1.8978,14.6791,-3.3517,-24.0548,10.65,33.6147,-4.993,"{'sl': 30, 'tp': 13}",36,0.169,0.395
5,2,5,5,0.05,0.0,5.0,5.0,1.5,79,21,58,0.2658,-0.0134,-1.0608,-21.9186,0.9959,12.4085,-4.511,-48.9,16.22,23.9534,-11.5627,"{'sl': 57, 'tp': 21, 'end': 1}",57,0.169,0.494
5,2,7,5,0.05,0.0,5.0,5.0,1.5,79,21,58,0.2658,-0.0134,-1.0608,-21.9186,0.9959,12.4085,-4.511,-48.9,16.22,23.9534,-11.5627,"{'sl': 57, 'tp': 21, 'end': 1}",57,0.169,0.494
7,3,7,3,0.05,0.0,10.0,5.0,1.0,46,10,36,0.2174,-0.1217,-5.5993,-13.6316,0.9534,11.4496,-3.336,-46.957,9.39,17.5312,-5.9477,"{'sl': 36, 'tp': 10}",37,0.164,0.435
10,2,7,5,0.0,0.5,10.0,4.0,1.0,24,7,17,0.2917,1.2216,29.3184,23.7984,1.4663,13.1699,-3.6983,-20.2418,8.12,21.8246,-7.1599,"{'sl': 17, 'tp': 7}",22,0.158,0.458
5,2,5,5,0.0,0.0,10.0,5.0,1.5,77,19,58,0.2468,-0.2923,-22.5069,-39.7751,0.9219,13.9755,-4.9662,-62.5884,12.55,24.9734,-11.5627,"{'sl': 57, 'tp': 16, 'end': 4}",52,0.157,0.429
5,2,7,5,0.0,0.0,10.0,5.0,1.5,77,19,58,0.2468,-0.2923,-22.5069,-39.7751,0.9219,13.9755,-4.9662,-62.5884,12.55,24.9734,-11.5627,"{'sl': 57, 'tp': 16, 'end': 4}",52,0.157,0.429
7,2,5,3,0.05,0.0,5.0,4.0,1.0,33,9,24,0.2727,0.4846,15.9923,10.6347,1.2142,10.0729,-3.111,-21.8659,7.27,14.374,-5.4444,"{'sl': 24, 'tp': 9}",26,0.149,0.364
5,3,5,5,0.05,0.0,10.0,6.0,1.5,139,40,99,0.2878,1.0989,152.7456,124.0843,1.2993,16.578,-5.1553,-72.3201,19.79,35.6791,-13.1274,"{'sl': 98, 'tp': 38, 'end': 3}",71,0.148,0.496
5,3,7,5,0.05,0.0,10.0,6.0,1.5,139,40,99,0.2878,1.0989,152.7456,124.0843,1.2993,16.578,-5.1553,-72.3201,19.79,35.6791,-13.1274,"{'sl': 98, 'tp': 38, 'end': 3}",71,0.148,0.496
7,3,5,5,0.05,0.0,5.0,5.0,1.5,47,22,25,0.4681,5.0904,239.2469,712.09,3.296,15.6114,-4.1681,-13.1291,18.02,33.6147,-6.6286,"{'sl': 25, 'tp': 22}",40,0.14,0.511
5,3,5,5,0.05,0.5,10.0,5.0,1.5,124,38,86,0.3065,0.4505,55.8652,6.2615,1.122,13.5253,-5.3267,-72.6174,17.99,24.9734,-13.1274,"{'sl': 85, 'tp': 36, 'end': 3}",69,0.134,0.508
5,3,7,5,0.05,0.5,10.0,5.0,1.5,124,38,86,0.3065,0.4505,55.8652,6.2615,1.122,13.5253,-5.3267,-72.6174,17.99,24.9734,-13.1274,"{'sl': 85, 'tp': 36, 'end': 3}",69,0.134,0.508
7,2,7,5,0.0,0.0,10.0,5.0,1.0,24,5,19,0.2083,0.1155,2.7717,-3.2888,1.0422,13.6893,-3.4566,-30.0348,6.38,20.5083,-7.1599,"{'sl': 19, 'tp': 5}",22,0.129,0.333
10,3,5,5,0.05,0.0,10.0,4.0,1.0,23,8,15,0.3478,2.6937,61.9549,72.5601,2.5164,12.8515,-2.7238,-12.4139,10.7,21.8246,-4.7088,"{'sl': 15, 'tp': 8}",22,0.121,0.435
5,2,5,5,0.05,0.0,5.0,4.0,2.0,77,26,51,0.3377,-0.5763,-44.3782,-49.2447,0.8505,9.7092,-5.8199,-60.4578,17.22,19.1427,-13.125,"{'sl': 50, 'tp': 25, 'end': 2}",57,0.121,0.519
5,2,7,5,0.05,0.0,5.0,4.0,2.0,77,26,51,0.3377,-0.5763,-44.3782,-49.2447,0.8505,9.7092,-5.8199,-60.4578,17.22,19.1427,-13.125,"{'sl': 50, 'tp': 25, 'end': 2}",57,0.121,0.519
7,2,7,5,0.05,0.0,10.0,6.0,1.5,45,13,32,0.2889,1.8262,82.1798,77.3195,1.5669,17.4728,-4.5302,-42.5997,22.07,42.2594,-9.8688,"{'sl': 32, 'tp': 12, 'end': 1}",36,0.118,0.533
10,3,5,5,0.05,0.0,5.0,4.0,1.0,22,8,14,0.3636,3.0302,66.6637,81.0871,2.8442,12.8515,-2.582,-8.7341,10.95,21.8246,-4.1068,"{'sl': 14, 'tp': 8}",22,0.116,0.409
5,3,5,5,0.05,0.5,5.0,4.0,2.0,107,52,55,0.486,1.809,193.5636,329.6518,1.517,10.9226,-6.8075,-51.8366,20.85,22.906,-13.1714,"{'tp': 50, 'sl': 54, 'end': 3}",66,0.111,0.533
5,3,7,5,0.05,0.5,5.0,4.0,2.0,107,52,55,0.486,1.809,193.5636,329.6518,1.517,10.9226,-6.8075,-51.8366,20.85,22.906,-13.1714,"{'tp': 50, 'sl': 54, 'end': 3}",66,0.111,0.533
5,2,5,5,0.0,0.0,5.0,4.0,2.0,58,17,41,0.2931,-1.3702,-79.469,-62.4145,0.6851,10.1687,-6.1545,-62.3528,15.26,15.156,-13.125,"{'sl': 40, 'tp': 16, 'end': 2}",43,0.108,0.517
5,2,7,5,0.0,0.0,5.0,4.0,2.0,58,17,41,0.2931,-1.3702,-79.469,-62.4145,0.6851,10.1687,-6.1545,-62.3528,15.26,15.156,-13.125,"{'sl': 40, 'tp': 16, 'end': 2}",43,0.108,0.517
10,3,5,5,0.05,0.0,5.0,4.0,2.0,22,12,10,0.5455,3.6821,81.0051,103.8897,2.4964,11.2615,-5.4133,-12.2389,20.45,21.8246,-8.1136,"{'sl': 10, 'tp': 12}",22,0.104,0.5
7,3,7,3,0.0,0.0,10.0,4.0,2.0,23,6,17,0.2609,-2.3193,-53.3443,-46.2726,0.5569,11.1719,-7.0809,-55.3053,11.35,14.005,-11.7953,"{'sl': 17, 'tp': 6}",20,0.104,0.522
5,3,5,5,0.05,0.0,5.0,6.0,1.5,120,37,83,0.3083,1.6398,196.7754,285.9676,1.4874,16.229,-4.8638,-67.5669,21.31,35.6791,-10.2903,"{'tp': 35, 'sl': 82, 'end': 3}",68,0.102,0.483
5,3,7,5,0.05,0.0,5.0,6.0,1.5,120,37,83,0.3083,1.6398,196.7754,285.9676,1.4874,16.229,-4.8638,-67.5669,21.31,35.6791,-10.2903,"{'tp': 35, 'sl': 82, 'end': 3}",68,0.102,0.483
10,3,7,3,0.0,0.0,5.0,5.0,1.0,25,8,17,0.32,2.2477,56.193,63.1205,2.1732,13.0112,-2.8174,-10.1687,10.2,17.5312,-4.1777,"{'sl': 17, 'tp': 8}",23,0.1,0.56
10,2,7,3,0.05,0.5,10.0,4.0,2.0,47,18,29,0.383,0.428,20.1141,-3.352,1.0949,12.8899,-7.307,-39.7286,19.26,21.8246,-11.7953,"{'sl': 29, 'tp': 17, 'end': 1}",39,0.097,0.447
7,2,7,3,0.05,0.0,5.0,4.0,1.0,38,9,29,0.2368,0.003,0.1126,-5.8699,1.0012,10.0729,-3.1222,-27.6658,7.11,14.374,-5.4444,"{'sl': 29, 'tp': 9}",29,0.097,0.368
10,3,5,5,0.05,0.0,10.0,4.0,2.0,23,13,10,0.5652,3.5677,82.0565,106.0334,2.5158,10.4761,-5.4133,-12.2389,21.04,21.8246,-8.1136,"{'sl': 10, 'tp': 12, 'end': 1}",22,0.095,0.478
7,3,7,5,0.05,0.0,10.0,5.0,1.5,58,25,33,0.431,3.5847,207.9113,483.6144,2.3975,14.2674,-4.5083,-20.909,17.4,33.6147,-7.4395,"{'sl': 33, 'tp': 24, 'end': 1}",47,0.094,0.5
10,2,5,3,0.05,0.0,10.0,5.0,1.0,30,4,26,0.1333,-1.4032,-42.0967,-37.7621,0.553,13.0198,-3.6221,-46.1639,11.27,17.5312,-5.5812,"{'sl': 26, 'tp': 4}",28,0.093,0.433
10,2,5,3,0.05,0.5,10.0,5.0,1.0,30,4,26,0.1333,-1.4032,-42.0967,-37.7621,0.553,13.0198,-3.6221,-46.1639,11.27,17.5312,-5.5812,"{'sl': 26, 'tp': 4}",28,0.093,0.433
10,3,7,5,0.05,0.0,5.0,5.0,1.5,27,9,18,0.3333,1.9959,53.8892,51.5336,1.6908,14.6554,-4.3339,-13.5545,17.78,23.6027,-8.3217,"{'sl': 18, 'tp': 9}",27,0.091,0.407
10,2,5,3,0.0,0.0,10.0,6.0,1.5,27,7,20,0.2593,0.3205,8.6523,-2.3715,1.0873,15.4018,-4.958,-37.2901,17.96,21.6111,-8.1166,"{'sl': 20, 'tp': 6, 'end': 1}",26,0.091,0.593
10,2,7,3,0.05,0.0,10.0,4.0,2.0,48,18,30,0.375,0.3537,16.9791,-6.382,1.079,12.8899,-7.168,-41.6181,18.9,21.8246,-11.7953,"{'sl': 30, 'tp': 17, 'end': 1}",39,0.09,0.438
10,3,7,3,0.0,0.0,10.0,4.0,1.0,33,9,24,0.2727,0.6587,21.7358,15.874,1.2769,11.1363,-3.2705,-27.8504,8.91,17.1149,-5.9477,"{'sl': 24, 'tp': 9}",29,0.089,0.545
7,3,5,5,0.05,0.5,10.0,5.0,1.5,39,18,21,0.4615,3.935,153.4666,269.8224,2.4255,14.5069,-5.1265,-19.0025,15.92,33.6147,-7.4395,"{'sl': 21, 'tp': 17, 'end': 1}",34,0.088,0.513
7,3,5,3,0.05,0.0,10.0,5.0,1.0,34,8,26,0.2353,0.1788,6.0806,-0.8917,1.071,11.4643,-3.2936,-40.1458,10.18,17.5312,-5.8321,"{'sl': 26, 'tp': 8}",28,0.086,0.412
10,2,5,3,0.0,0.0,5.0,6.0,1.5,24,6,18,0.25,0.4567,10.9611,1.24,1.1301,15.8653,-4.6795,-26.7631,14.54,21.6111,-8.1166,"{'sl': 18, 'tp': 6}",23,0.085,0.583
5,2,5,5,0.0,0.0,5.0,5.0,1.5,59,13,46,0.2203,-0.7825,-46.1646,-47.0586,0.7896,13.3261,-4.7697,-49.5419,12.37,18.3193,-11.5627,"{'sl': 45, 'tp': 13, 'end': 1}",43,0.084,0.424
5,2,7,5,0.0,0.0,5.0,5.0,1.5,59,13,46,0.2203,-0.7825,-46.1646,-47.0586,0.7896,13.3261,-4.7697,-49.5419,12.37,18.3193,-11.5627,"{'sl': 45, 'tp': 13, 'end': 1}",43,0.084,0.424
5,3,5,5,0.05,0.5,5.0,5.0,1.5,105,35,70,0.3333,1.0513,110.3865,99.655,1.3141,13.1944,-5.0202,-65.9164,19.54,20.0415,-9.9036,"{'tp': 33, 'sl': 69, 'end': 3}",66,0.076,0.486
5,3,7,5,0.05,0.5,5.0,5.0,1.5,105,35,70,0.3333,1.0513,110.3865,99.655,1.3141,13.1944,-5.0202,-65.9164,19.54,20.0415,-9.9036,"{'tp': 33, 'sl': 69, 'end': 3}",66,0.076,0.486
5,3,5,5,0.05,0.0,5.0,4.0,2.0,122,57,65,0.4672,1.818,221.7902,437.6182,1.5378,11.1257,-6.3442,-43.7879,21.1,23.7527,-13.1714,"{'tp': 55, 'sl': 63, 'end': 4}",68,0.074,0.516
5,3,7,5,0.05,0.0,5.0,4.0,2.0,122,57,65,0.4672,1.818,221.7902,437.6182,1.5378,11.1257,-6.3442,-43.7879,21.1,23.7527,-13.1714,"{'tp': 55, 'sl': 63, 'end': 4}",68,0.074,0.516
10,2,5,3,0.05,0.0,5.0,5.0,1.0,24,4,20,0.1667,-0.715,-17.1609,-19.6901,0.7522,13.0198,-3.462,-32.5111,9.71,17.5312,-5.5812,"{'sl': 20, 'tp': 4}",22,0.074,0.458
10,2,5,3,0.05,0.5,5.0,5.0,1.0,24,4,20,0.1667,-0.715,-17.1609,-19.6901,0.7522,13.0198,-3.462,-32.5111,9.71,17.5312,-5.5812,"{'sl': 20, 'tp': 4}",22,0.074,0.458
10,3,7,5,0.05,0.0,10.0,5.0,1.5,29,10,19,0.3448,1.6897,49.0007,44.0312,1.5837,13.295,-4.4184,-18.6892,17.79,23.6027,-8.3217,"{'sl': 19, 'tp': 9, 'end': 1}",28,0.071,0.379
5,3,5,5,0.05,0.0,10.0,5.0,1.5,139,42,97,0.3022,0.5815,80.8347,26.2676,1.1612,13.8608,-5.1683,-75.0921,18.23,29.7159,-13.1274,"{'sl': 96, 'tp': 40, 'end': 3}",71,0.07,0.504
5,3,7,5,0.05,0.0,10.0,5.0,1.5,139,42,97,0.3022,0.5815,80.8347,26.2676,1.1612,13.8608,-5.1683,-75.0921,18.23,29.7159,-13.1274,"{'sl': 96, 'tp': 40, 'end': 3}",71,0.07,0.504
7,3,7,3,0.05,0.5,5.0,5.0,1.0,26,7,19,0.2692,1.0242,26.6283,21.6256,1.4137,12.9992,-3.3877,-31.7998,9.5,17.5312,-5.8321,"{'sl': 19, 'tp': 7}",22,0.066,0.462
5,2,5,5,0.05,0.0,5.0,6.0,1.5,79,21,58,0.2658,0.5471,43.2241,15.3399,1.1652,14.5173,-4.511,-48.3326,17.29,22.0031,-11.5627,"{'sl': 57, 'tp': 20, 'end': 2}",57,0.057,0.468
5,2,7,5,0.05,0.0,5.0,6.0,1.5,79,21,58,0.2658,0.5471,43.2241,15.3399,1.1652,14.5173,-4.511,-48.3326,17.29,22.0031,-11.5627,"{'sl': 57, 'tp': 20, 'end': 2}",57,0.057,0.468
7,2,5,3,0.05,0.5,10.0,4.0,1.0,39,8,31,0.2051,-0.6633,-25.8682,-27.7819,0.767,10.6456,-3.5817,-40.5564,9.49,14.374,-6.0957,"{'sl': 31, 'tp': 8}",32,0.051,0.385
7,3,7,5,0.05,0.0,5.0,5.0,1.5,51,24,27,0.4706,4.7447,241.9818,729.6575,3.1292,14.8181,-4.2093,-16.4535,18.61,33.6147,-6.6286,"{'sl': 27, 'tp': 24}",44,0.048,0.49
10,2,7,3,0.0,0.5,5.0,5.0,1.5,30,6,24,0.2,-1.1072,-33.2159,-34.3399,0.7148,13.8756,-4.8529,-36.791,14.87,17.9926,-8.1166,"{'sl': 24, 'tp': 6}",28,0.041,0.5
7,2,5,3,0.0,0.0,5.0,5.0,1.0,23,7,16,0.3043,1.8293,42.0728,42.0469,1.8118,13.4141,-3.2391,-20.9232,10.39,17.5312,-5.4444,"{'sl': 16, 'tp': 7}",21,0.04,0.478
10,2,5,3,0.0,0.5,10.0,6.0,1.5,24,6,18,0.25,0.1829,4.3888,-5.7543,1.0477,16.0686,-5.1124,-34.254,18.83,21.6111,-8.1166,"{'sl': 18, 'tp': 5, 'end': 1}",24,0.04,0.583
10,2,7,5,0.0,0.0,10.0,4.0,2.0,29,11,18,0.3793,1.0623,30.8061,14.5417,1.2521,13.9085,-6.7882,-43.7662,18.55,28.1396,-10.0823,"{'tp': 10, 'sl': 18, 'end': 1}",27,0.034,0.448
7,2,5,3,0.0,0.5,5.0,5.0,1.0,22,7,15,0.3182,2.0356,44.7835,46.0046,1.9118,13.4141,-3.2744,-18.7199,10.09,17.5312,-5.4444,"{'sl': 15, 'tp': 7}",20,0.03,0.455
10,2,5,3,0.0,0.5,5.0,6.0,1.5,21,5,16,0.2381,0.3189,6.6976,-2.268,1.0869,16.7581,-4.8183,-23.2174,15.05,21.6111,-8.1166,"{'sl': 16, 'tp': 5}",21,0.026,0.571
10,2,7,3,0.0,0.0,5.0,5.0,1.5,33,7,26,0.2121,-0.9354,-30.8693,-33.1534,0.7503,13.2483,-4.7541,-41.2234,14.52,17.9926,-8.1166,"{'sl': 26, 'tp': 7}",30,0.025,0.515
10,3,7,3,0.05,0.0,5.0,4.0,1.0,35,13,22,0.3714,2.6044,91.1557,123.9116,2.4403,11.8803,-2.8767,-15.8271,9.86,21.8246,-5.8321,"{'sl': 22, 'tp': 13}",32,0.023,0.543
10,3,7,5,0.05,0.0,5.0,4.0,2.0,27,16,11,0.5926,4.5963,124.0993,201.8818,3.002,11.6305,-5.6353,-8.4211,20.26,21.8246,-8.1136,"{'sl': 11, 'tp': 16}",27,0.022,0.444
5,2,5,5,0.0,0.0,5.0,6.0,1.5,59,13,46,0.2203,-0.1908,-11.2567,-28.336,0.9487,16.0113,-4.7697,-44.3231,13.12,22.0031,-11.5627,"{'sl': 45, 'tp': 13, 'end': 1}",43,0.022,0.407
5,2,7,5,0.0,0.0,5.0,6.0,1.5,59,13,46,0.2203,-0.1908,-11.2567,-28.336,0.9487,16.0113,-4.7697,-44.3231,13.12,22.0031,-11.5627,"{'sl': 45, 'tp': 13, 'end': 1}",43,0.022,0.407
10,3,7,3,0.0,0.5,10.0,4.0,1.0,26,8,18,0.3077,1.1432,29.7222,25.9192,1.4585,11.8179,-3.6012,-24.54,9.77,17.1149,-5.9477,"{'sl': 18, 'tp': 8}",24,0.019,0.538
10,2,7,5,0.05,0.5,10.0,5.0,1.0,31,5,26,0.1613,-0.4233,-13.1212,-19.7098,0.8606,16.1962,-3.6193,-42.9298,13.55,23.9534,-7.1599,"{'sl': 26, 'tp': 5}",26,0.017,0.452
7,3,5,5,0.05,0.5,5.0,5.0,1.5,32,17,15,0.5312,5.8605,187.5371,425.734,3.5855,15.2984,-4.8357,-11.6124,17.53,33.6147,-6.6286,"{'sl': 15, 'tp': 17}",28,0.013,0.5
10,3,7,5,0.05,0.0,10.0,4.0,2.0,29,17,12,0.5862,4.0436,117.2642,180.9976,2.6782,11.0082,-5.8229,-15.6434,20.76,21.8246,-8.1136,"{'sl': 12, 'tp': 16, 'end': 1}",28,0.012,0.414
5,3,5,5,0.05,0.0,5.0,5.0,1.5,120,39,81,0.325,1.128,135.356,137.2446,1.343,13.5897,-4.8721,-68.644,19.62,29.7159,-10.2903,"{'tp': 37, 'sl': 80, 'end': 3}",68,0.009,0.483
5,3,7,5,0.05,0.0,5.0,5.0,1.5,120,39,81,0.325,1.128,135.356,137.2446,1.343,13.5897,-4.8721,-68.644,19.62,29.7159,-10.2903,"{'tp': 37, 'sl': 80, 'end': 3}",68,0.009,0.483
7,2,7,3,0.0,0.0,5.0,5.0,1.0,27,7,20,0.2593,1.082,29.2132,24.629,1.4516,13.4141,-3.2343,-25.7266,9.67,17.5312,-5.4444,"{'sl': 20, 'tp': 7}",24,0.006,0.481
10,2,7,3,0.0,0.5,10.0,5.0,1.5,40,8,32,0.2,-1.3195,-52.7798,-48.4938,0.6897,14.6616,-5.3148,-49.2114,17.38,21.4186,-8.8715,"{'sl': 32, 'tp': 7, 'end': 1}",35,0.003,0.5
7,2,5,3,0.0,0.0,10.0,5.0,1.5,30,12,18,0.4,3.0178,90.5338,108.3994,1.9523,15.4671,-5.2817,-22.8231,19.67,29.4169,-9.0936,"{'sl': 18, 'tp': 11, 'end': 1}",27,0.002,0.5
10,3,7,3,0.05,0.0,5.0,5.0,1.0,35,10,25,0.2857,1.7523,61.332,66.0692,1.8172,13.638,-3.0019,-17.8135,11.66,23.6027,-5.8321,"{'sl': 25, 'tp': 10}",32,-0.002,0.514
7,3,5,5,0.05,0.5,10.0,6.0,1.5,39,17,22,0.4359,4.7487,185.1979,373.7066,2.6553,17.4753,-5.0855,-19.552,20.1,40.3577,-7.4395,"{'sl': 22, 'tp': 16, 'end': 1}",34,-0.003,0.462
7,2,5,5,0.05,0.0,5.0,4.0,2.0,36,15,21,0.4167,1.6978,61.1193,58.8474,1.5405,11.6131,-5.3846,-32.9418,21.36,28.1396,-13.125,"{'tp': 15, 'sl': 21}",30,-0.003,0.556
7,2,7,3,0.0,0.5,5.0,5.0,1.0,26,7,19,0.2692,1.2278,31.9239,28.1015,1.5151,13.4141,-3.2618,-23.6572,9.38,17.5312,-5.4444,"{'sl': 19, 'tp': 7}",23,-0.004,0.462
7,2,5,3,0.05,0.0,10.0,4.0,1.0,43,9,34,0.2093,-0.6366,-27.3758,-29.0269,0.7681,10.0729,-3.4715,-39.1394,9.28,14.374,-6.0957,"{'sl': 34, 'tp': 9}",35,-0.004,0.349
10,2,7,3,0.0,0.0,10.0,5.0,1.5,43,9,34,0.2093,-1.1729,-50.4332,-47.5632,0.7154,14.0864,-5.2121,-52.7729,16.93,21.4186,-8.8715,"{'sl': 34, 'tp': 8, 'end': 1}",37,-0.007,0.512
