L,S,W,k,eps,pullback_rise_pct,max_rise_pct,tp_atr,sl_atr,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,alpha_avg,alpha_pos
10,2,5,5,0.0,0.5,5.0,5.0,1.0,57,17,40,0.2982,1.6833,95.9461,117.0767,1.6941,13.7746,-3.4555,-25.6601,10.96,23.6027,-7.1599,"{'sl': 40, 'tp': 17}",43,1.258,0.526
10,2,7,5,0.0,0.5,5.0,5.0,1.0,63,18,45,0.2857,1.3196,83.1327,89.7825,1.5274,13.376,-3.503,-29.4057,10.9,23.6027,-7.1599,"{'sl': 45, 'tp': 18}",47,1.094,0.508
10,2,5,5,0.0,0.5,5.0,4.0,1.0,57,19,38,0.3333,1.6331,93.0851,116.9323,1.7207,11.6971,-3.3989,-17.0247,9.61,21.8246,-7.1599,"{'sl': 38, 'tp': 19}",43,1.091,0.509
10,2,5,5,0.0,0.5,5.0,5.0,1.5,57,19,38,0.3333,1.5123,86.1987,81.3945,1.4492,14.6365,-5.0499,-39.8739,15.05,35.1995,-9.8688,"{'sl': 38, 'tp': 19}",43,1.078,0.474
10,2,5,5,0.0,0.0,5.0,5.0,1.0,63,19,44,0.3016,1.9382,122.1067,171.2304,1.8147,14.3151,-3.4064,-23.0634,11.98,27.4512,-7.1599,"{'sl': 44, 'tp': 19}",47,1.038,0.508
7,3,5,3,0.0,0.0,10.0,4.0,1.0,21,6,15,0.2857,0.4486,9.4197,5.0461,1.1717,10.7124,-3.657,-34.9284,11.38,14.005,-5.7174,"{'tp': 6, 'sl': 15}",18,1.006,0.619
10,3,5,5,0.0,0.5,5.0,4.0,1.0,34,10,24,0.2941,1.4387,48.9155,48.1955,1.6148,12.8478,-3.3151,-25.0565,9.26,21.8246,-6.2608,"{'tp': 10, 'sl': 24}",27,0.96,0.647
10,2,7,5,0.0,0.5,5.0,4.0,1.0,63,20,43,0.3175,1.2529,78.9315,87.2719,1.5313,11.3753,-3.4552,-19.1757,9.67,21.8246,-7.1599,"{'sl': 43, 'tp': 20}",47,0.945,0.492
7,3,7,3,0.0,0.5,10.0,4.0,1.0,27,6,21,0.2222,-0.2852,-7.7013,-12.3936,0.9012,11.7014,-3.71,-40.2018,8.74,14.005,-5.9477,"{'sl': 21, 'tp': 6}",24,0.938,0.556
10,2,5,5,0.0,0.5,5.0,6.0,1.5,57,19,38,0.3333,2.4947,142.1977,191.2282,1.741,17.5838,-5.0499,-35.925,15.68,42.2594,-9.8688,"{'sl': 38, 'tp': 19}",43,0.932,0.526
10,3,7,5,0.0,0.5,5.0,5.0,1.0,37,7,30,0.1892,0.28,10.3606,-0.4483,1.1007,16.1737,-3.4285,-28.9422,13.97,23.6027,-6.2608,"{'sl': 30, 'tp': 7}",30,0.922,0.595
10,3,5,5,0.0,0.5,10.0,4.0,2.0,39,16,23,0.4103,1.1613,45.2894,31.0808,1.3017,12.2135,-6.5273,-48.0724,16.1,21.8246,-12.4215,"{'sl': 23, 'tp': 15, 'end': 1}",32,0.921,0.513
10,2,7,5,0.0,0.5,5.0,5.0,1.5,63,20,43,0.3175,1.0147,63.928,43.5309,1.2896,14.2347,-5.1341,-46.47,14.83,35.1995,-9.8688,"{'sl': 43, 'tp': 20}",47,0.916,0.444
10,3,5,5,0.0,0.5,10.0,4.0,1.0,40,11,29,0.275,1.0022,40.089,34.4988,1.4067,12.6058,-3.3991,-27.8215,8.53,21.8246,-6.2608,"{'sl': 29, 'tp': 11}",32,0.911,0.625
10,2,7,5,0.0,0.0,5.0,5.0,1.0,69,20,49,0.2899,1.584,109.2933,137.1272,1.6456,13.9294,-3.455,-25.0093,11.84,27.4512,-7.1599,"{'sl': 49, 'tp': 20}",51,0.908,0.493
5,2,5,3,0.0,0.5,10.0,6.0,1.5,57,16,41,0.2807,1.2397,70.6622,49.8764,1.3347,17.613,-5.1499,-39.2139,24.21,28.128,-10.7747,"{'sl': 41, 'tp': 12, 'end': 4}",45,0.856,0.404
5,2,5,3,0.0,0.0,10.0,6.0,1.5,64,18,46,0.2812,1.3407,85.8058,70.1931,1.3788,17.353,-4.925,-45.0742,22.67,28.128,-10.7747,"{'sl': 46, 'tp': 14, 'end': 4}",48,0.852,0.422
7,3,7,3,0.0,0.0,10.0,4.0,1.0,29,7,22,0.2414,-0.0858,-2.4888,-7.936,0.9688,11.0284,-3.6222,-41.2647,9.45,14.005,-5.9477,"{'sl': 22, 'tp': 7}",26,0.85,0.552
10,2,5,3,0.0,0.0,5.0,4.0,1.0,53,18,35,0.3396,1.4578,77.2635,89.7345,1.6561,10.8343,-3.3644,-22.7335,11.53,18.7187,-5.4444,"{'sl': 35, 'tp': 17, 'end': 1}",43,0.844,0.604
10,2,5,5,0.0,0.0,5.0,4.0,1.0,63,21,42,0.3333,1.7721,111.6419,154.4121,1.7928,12.0219,-3.3528,-21.9933,10.73,21.941,-7.1599,"{'sl': 42, 'tp': 21}",47,0.843,0.508
5,2,5,3,0.0,0.5,5.0,6.0,1.5,41,12,29,0.2927,2.0522,84.1385,83.8184,1.6103,18.4995,-4.7536,-22.7942,26.85,28.128,-7.6456,"{'sl': 29, 'tp': 10, 'end': 2}",34,0.841,0.366
10,2,5,5,0.0,0.0,5.0,5.0,1.5,63,21,42,0.3333,1.6941,106.73,113.7379,1.5102,15.0434,-4.9805,-36.1396,15.79,35.1995,-9.8688,"{'sl': 42, 'tp': 21}",47,0.839,0.444
5,2,5,3,0.0,0.0,5.0,6.0,1.5,48,14,34,0.2917,2.0684,99.2821,108.7362,1.6478,18.0387,-4.5076,-19.4306,24.42,28.128,-7.6456,"{'sl': 34, 'tp': 12, 'end': 2}",38,0.838,0.396
10,2,5,5,0.0,0.5,5.0,4.0,2.0,56,25,31,0.4464,2.0244,113.3664,134.2512,1.5665,12.54,-6.456,-31.9509,17.95,28.1396,-13.125,"{'sl': 31, 'tp': 25}",43,0.832,0.5
10,2,5,5,0.0,0.0,5.0,6.0,1.5,63,21,42,0.3333,2.7037,170.3328,264.7823,1.8143,18.0721,-4.9805,-34.7737,16.37,42.2594,-9.8688,"{'sl': 42, 'tp': 21}",47,0.827,0.508
10,3,7,5,0.0,0.5,10.0,5.0,1.0,44,8,36,0.1818,0.0026,0.1123,-11.2327,1.0009,15.7466,-3.4961,-31.728,12.98,23.6027,-6.2608,"{'sl': 36, 'tp': 8}",36,0.824,0.591
7,3,7,3,0.0,0.5,10.0,5.0,1.0,27,6,21,0.2222,0.3704,10.0008,2.4077,1.1284,14.6518,-3.71,-38.58,9.44,17.5312,-5.9477,"{'sl': 21, 'tp': 6}",24,0.823,0.556
10,2,7,5,0.0,0.5,10.0,5.0,1.0,76,18,58,0.2368,0.4782,36.3419,17.7896,1.1778,13.376,-3.5246,-37.0741,9.82,23.6027,-7.1599,"{'sl': 58, 'tp': 18}",54,0.819,0.487
5,2,7,3,0.0,0.0,10.0,6.0,1.5,65,18,47,0.2769,1.2479,81.1165,62.2123,1.3508,17.353,-4.92,-47.6498,22.35,28.128,-10.7747,"{'sl': 47, 'tp': 14, 'end': 4}",48,0.815,0.415
5,2,7,3,0.0,0.5,10.0,6.0,1.5,58,16,42,0.2759,1.1375,65.9729,42.8482,1.3057,17.613,-5.1389,-42.0644,23.83,28.128,-10.7747,"{'sl': 42, 'tp': 12, 'end': 4}",45,0.815,0.397
10,2,5,5,0.0,0.5,10.0,5.0,1.0,67,17,50,0.2537,0.9269,62.1005,53.7934,1.3609,13.7746,-3.4413,-32.1661,9.91,23.6027,-7.1599,"{'sl': 50, 'tp': 17}",51,0.805,0.478
10,2,5,3,0.0,0.5,5.0,4.0,1.0,49,17,32,0.3469,1.5889,77.8557,91.7618,1.715,10.9849,-3.4027,-21.5408,11.86,18.7187,-5.4444,"{'sl': 32, 'tp': 16, 'end': 1}",40,0.796,0.592
7,3,5,3,0.0,0.0,10.0,5.0,1.0,21,6,15,0.2857,1.2209,25.6382,21.3297,1.4674,13.4154,-3.657,-33.1636,12.38,17.5312,-5.7174,"{'tp': 6, 'sl': 15}",18,0.793,0.571
5,2,7,3,0.0,0.0,5.0,6.0,1.5,49,14,35,0.2857,1.9305,94.5928,98.948,1.5989,18.0387,-4.5128,-23.2087,23.96,28.128,-7.6456,"{'sl': 35, 'tp': 12, 'end': 2}",38,0.789,0.388
10,2,5,5,0.0,0.5,10.0,5.0,1.5,67,20,47,0.2985,0.6566,43.9947,17.6048,1.1871,13.9572,-5.0032,-50.9176,15.09,35.1995,-9.8688,"{'sl': 47, 'tp': 19, 'end': 1}",51,0.785,0.448
5,2,7,3,0.0,0.5,5.0,6.0,1.5,42,12,30,0.2857,1.8916,79.4492,75.1986,1.5574,18.4995,-4.7515,-22.7942,26.26,28.128,-7.6456,"{'sl': 30, 'tp': 10, 'end': 2}",34,0.784,0.357
10,2,7,5,0.0,0.5,5.0,6.0,1.5,63,19,44,0.3016,1.7653,111.2156,111.607,1.499,17.5838,-5.0654,-40.7356,15.51,42.2594,-9.8688,"{'sl': 44, 'tp': 19}",47,0.782,0.492
10,2,7,5,0.0,0.5,10.0,4.0,2.0,75,30,45,0.4,0.843,63.2243,32.2855,1.2111,12.0913,-6.6559,-62.7835,17.12,28.1396,-13.125,"{'sl': 45, 'tp': 29, 'end': 1}",54,0.778,0.44
10,3,5,5,0.0,0.5,5.0,5.0,1.0,34,5,29,0.1471,-0.9297,-31.6086,-31.4409,0.6803,13.4538,-3.4096,-33.6244,13.47,15.6629,-6.2608,"{'sl': 29, 'tp': 5}",27,0.772,0.588
10,2,7,5,0.0,0.5,10.0,5.0,1.5,76,21,55,0.2763,0.0323,2.4564,-23.7482,1.0087,13.6069,-5.1507,-64.0521,14.61,35.1995,-9.8688,"{'sl': 55, 'tp': 20, 'end': 1}",54,0.77,0.434
10,2,5,5,0.0,0.5,10.0,4.0,2.0,66,28,38,0.4242,1.4377,94.885,88.8884,1.3878,12.1278,-6.4393,-48.3323,17.62,28.1396,-13.125,"{'sl': 38, 'tp': 27, 'end': 1}",51,0.766,0.455
7,2,5,5,0.0,0.5,5.0,4.0,2.0,104,39,65,0.375,0.1821,18.9403,-21.7775,1.0453,11.1953,-6.4258,-66.7894,17.38,28.1396,-19.6788,"{'sl': 64, 'tp': 36, 'end': 4}",71,0.761,0.5
7,2,7,5,0.0,0.5,10.0,4.0,1.0,132,30,102,0.2273,0.005,0.6621,-24.5521,1.0019,11.936,-3.5041,-41.2643,7.44,19.9587,-9.8894,"{'sl': 102, 'tp': 29, 'end': 1}",78,0.755,0.47
7,2,7,5,0.0,0.5,5.0,4.0,2.0,105,40,65,0.381,0.2305,24.2012,-17.6623,1.0579,11.047,-6.4258,-65.0422,17.27,28.1396,-19.6788,"{'sl': 64, 'tp': 37, 'end': 4}",71,0.752,0.495
10,3,7,5,0.0,0.5,10.0,4.0,1.0,44,13,31,0.2955,1.5644,68.8356,73.6942,1.6461,13.4908,-3.4369,-29.9579,9.09,21.8246,-6.2608,"{'sl': 31, 'tp': 13}",36,0.748,0.591
10,3,7,5,0.0,0.5,5.0,4.0,1.0,37,12,25,0.3243,2.2069,81.6554,99.3427,1.9774,13.7663,-3.3416,-25.0565,10.05,21.8246,-6.2608,"{'tp': 12, 'sl': 25}",30,0.742,0.595
10,3,7,5,0.0,0.0,5.0,5.0,1.0,42,9,33,0.2143,0.8552,35.9179,25.2146,1.3308,16.0547,-3.2901,-28.9422,13.17,23.6027,-6.2608,"{'sl': 33, 'tp': 9}",32,0.742,0.548
7,3,7,3,0.0,0.0,10.0,5.0,1.0,29,7,22,0.2414,0.5857,16.9858,9.4014,1.2132,13.8104,-3.6222,-39.6718,10.45,17.5312,-5.9477,"{'sl': 22, 'tp': 7}",26,0.739,0.552
10,2,7,5,0.0,0.0,5.0,4.0,1.0,69,22,47,0.3188,1.4129,97.4883,119.6272,1.6084,11.7146,-3.4092,-23.9662,10.68,21.941,-7.1599,"{'sl': 47, 'tp': 22}",51,0.731,0.493
5,3,5,3,0.0,0.5,5.0,4.0,2.0,67,32,35,0.4776,2.2697,152.0723,224.1846,1.6597,11.9563,-6.5865,-44.1222,21.0,28.1396,-19.6788,"{'sl': 34, 'tp': 31, 'end': 2}",51,0.721,0.537
5,2,7,3,0.0,0.5,5.0,5.0,1.0,43,8,35,0.186,0.3192,13.7236,2.1788,1.122,15.7822,-3.2152,-37.1572,11.91,23.4233,-5.1304,"{'sl': 35, 'tp': 6, 'end': 2}",34,0.721,0.535
5,2,5,3,0.0,0.5,5.0,5.0,1.0,42,8,34,0.1905,0.402,16.8831,5.5124,1.1544,15.7822,-3.2169,-37.1572,12.17,23.4233,-5.1304,"{'sl': 34, 'tp': 6, 'end': 2}",34,0.72,0.524
5,2,5,3,0.0,0.5,10.0,5.0,1.5,57,16,41,0.2807,0.8023,45.7315,21.98,1.2166,16.0548,-5.1499,-42.4733,21.28,23.4233,-10.7747,"{'sl': 41, 'tp': 13, 'end': 3}",45,0.719,0.386
10,3,7,5,0.0,0.5,10.0,4.0,2.0,43,18,25,0.4186,1.541,66.2651,55.8568,1.3995,12.8963,-6.6348,-48.0724,17.02,21.8246,-12.4215,"{'sl': 25, 'tp': 17, 'end': 1}",36,0.714,0.465
5,3,7,3,0.0,0.5,5.0,4.0,2.0,68,32,36,0.4706,2.1391,145.4616,202.7537,1.6134,11.9563,-6.5872,-44.1222,20.87,28.1396,-19.6788,"{'sl': 35, 'tp': 31, 'end': 2}",51,0.711,0.544
10,2,7,5,0.0,0.0,5.0,5.0,1.5,69,22,47,0.3188,1.224,84.4593,69.1231,1.3548,14.6597,-5.065,-38.5304,15.52,35.1995,-9.8688,"{'sl': 47, 'tp': 22}",51,0.711,0.42
10,2,5,3,0.0,0.0,5.0,5.0,1.0,53,14,39,0.2642,0.8871,47.0164,38.454,1.358,12.738,-3.3671,-35.6559,13.81,23.4233,-5.4444,"{'sl': 39, 'tp': 13, 'end': 1}",43,0.71,0.566
10,2,5,3,0.0,0.5,5.0,5.0,1.0,49,13,36,0.2653,0.9289,45.515,37.279,1.3717,12.9203,-3.4014,-29.8021,14.29,23.4233,-5.4444,"{'sl': 36, 'tp': 12, 'end': 1}",40,0.708,0.571
7,2,7,5,0.0,0.0,10.0,4.0,1.0,148,33,115,0.223,-0.0557,-8.237,-32.6639,0.9793,11.8341,-3.4675,-43.4047,8.67,19.9587,-9.8894,"{'sl': 115, 'tp': 32, 'end': 1}",81,0.708,0.48
10,2,7,5,0.0,0.5,5.0,4.0,2.0,62,26,36,0.4194,1.2951,80.2983,65.2846,1.3367,12.2601,-6.624,-41.7776,17.79,28.1396,-13.125,"{'sl': 36, 'tp': 26}",47,0.703,0.484
7,2,7,5,0.05,0.5,10.0,4.0,2.0,179,69,110,0.3855,0.4597,82.2774,4.7008,1.1163,11.4425,-6.4296,-57.0319,17.3,28.1396,-19.6788,"{'sl': 109, 'tp': 65, 'end': 5}",84,0.702,0.48
10,2,7,5,0.0,0.0,5.0,6.0,1.5,69,21,48,0.3043,2.0196,139.3507,165.0516,1.5802,18.0721,-5.0034,-37.2157,16.14,42.2594,-9.8688,"{'sl': 48, 'tp': 21}",51,0.699,0.478
10,3,5,5,0.0,0.5,5.0,4.0,2.0,33,13,20,0.3939,1.234,40.7222,28.044,1.3152,13.0709,-6.46,-45.3795,17.03,21.8246,-12.4215,"{'tp': 13, 'sl': 20}",27,0.698,0.545
7,2,5,5,0.0,0.5,10.0,4.0,1.0,130,29,101,0.2231,-0.099,-12.8674,-33.0825,0.9636,11.7304,-3.4955,-40.0795,7.5,19.9587,-9.8894,"{'sl': 101, 'tp': 28, 'end': 1}",78,0.698,0.469
10,2,7,5,0.0,0.5,10.0,4.0,1.0,76,22,54,0.2895,0.8977,68.2252,63.7236,1.363,11.6442,-3.4805,-30.5757,8.66,21.8246,-7.1599,"{'sl': 54, 'tp': 22}",54,0.696,0.474
10,2,7,5,0.0,0.0,10.0,5.0,1.0,82,20,62,0.2439,0.7622,62.5025,47.1744,1.2892,13.9294,-3.4852,-35.4904,10.68,27.4512,-7.1599,"{'sl': 62, 'tp': 20}",57,0.682,0.476
10,3,5,5,0.0,0.0,5.0,4.0,1.0,38,11,27,0.2895,1.6091,61.1477,64.9898,1.717,13.3117,-3.1586,-25.0565,8.84,21.8246,-6.2608,"{'tp': 11, 'sl': 27}",28,0.681,0.605
10,3,7,5,0.0,0.0,10.0,5.0,1.0,49,10,39,0.2041,0.5239,25.6696,11.6501,1.1951,15.7249,-3.3738,-31.728,12.39,23.6027,-6.2608,"{'sl': 39, 'tp': 10}",38,0.68,0.551
5,2,7,3,0.0,0.5,10.0,5.0,1.5,58,16,42,0.2759,0.7076,41.0422,16.26,1.1902,16.0548,-5.1389,-45.1709,20.95,23.4233,-10.7747,"{'sl': 42, 'tp': 13, 'end': 3}",45,0.68,0.379
7,2,5,5,0.05,0.5,5.0,4.0,2.0,145,55,90,0.3793,0.24,34.7972,-19.1313,1.0633,10.6312,-6.1102,-71.9374,18.82,28.1396,-19.6788,"{'sl': 89, 'tp': 52, 'end': 4}",78,0.677,0.497
10,2,5,5,0.05,0.5,5.0,5.0,1.5,83,25,58,0.3012,1.2169,101.0039,96.7094,1.3934,14.3109,-4.4271,-51.8527,17.02,35.1995,-9.8688,"{'sl': 58, 'tp': 25}",55,0.675,0.518
10,3,5,5,0.0,0.0,10.0,4.0,1.0,44,12,32,0.2727,1.1891,52.3212,49.741,1.5017,13.0512,-3.2592,-27.8215,8.23,21.8246,-6.2608,"{'sl': 32, 'tp': 12}",33,0.674,0.591
7,2,5,5,0.0,0.5,5.0,4.0,1.0,107,24,83,0.2243,-0.2204,-23.5858,-35.1003,0.9166,10.8067,-3.409,-46.3871,8.34,17.6386,-9.8894,"{'sl': 83, 'tp': 24}",71,0.674,0.477
7,2,7,5,0.0,0.5,5.0,4.0,1.0,107,24,83,0.2243,-0.2204,-23.5858,-35.1003,0.9166,10.8067,-3.409,-46.3871,8.34,17.6386,-9.8894,"{'sl': 83, 'tp': 24}",71,0.674,0.477
7,2,7,5,0.05,0.5,5.0,4.0,2.0,146,56,90,0.3836,0.2744,40.0581,-14.8769,1.0728,10.5353,-6.1102,-70.7264,18.73,28.1396,-19.6788,"{'sl': 89, 'tp': 53, 'end': 4}",78,0.672,0.493
5,2,5,5,0.0,0.5,10.0,4.0,1.0,221,53,168,0.2398,0.438,96.792,44.2698,1.1644,12.9352,-3.5046,-59.8286,7.25,43.5001,-9.8894,"{'sl': 167, 'tp': 49, 'end': 5}",89,0.67,0.484
5,2,7,5,0.0,0.5,10.0,4.0,1.0,221,53,168,0.2398,0.438,96.792,44.2698,1.1644,12.9352,-3.5046,-59.8286,7.25,43.5001,-9.8894,"{'sl': 167, 'tp': 49, 'end': 5}",89,0.67,0.484
7,2,7,5,0.0,0.5,10.0,4.0,2.0,130,50,80,0.3846,0.4843,62.9621,2.521,1.1176,11.9652,-6.6912,-52.9457,16.11,28.1396,-19.6788,"{'sl': 79, 'tp': 46, 'end': 5}",78,0.669,0.469
10,3,5,5,0.0,0.5,10.0,5.0,1.0,40,6,34,0.15,-0.9466,-37.8636,-36.3252,0.6788,13.3377,-3.4674,-34.0051,12.75,15.6629,-6.2608,"{'sl': 34, 'tp': 6}",32,0.669,0.575
10,2,5,5,0.0,0.5,10.0,6.0,1.5,67,20,47,0.2985,1.4924,99.9937,88.8141,1.4252,16.7572,-5.0032,-44.1574,15.63,42.2594,-9.8688,"{'sl': 47, 'tp': 19, 'end': 1}",51,0.66,0.493
10,2,7,5,0.0,0.5,10.0,6.0,1.5,76,20,56,0.2632,0.6545,49.744,12.4177,1.1743,16.7572,-5.0964,-56.2661,15.17,42.2594,-9.8688,"{'sl': 56, 'tp': 19, 'end': 1}",54,0.659,0.474
7,2,5,5,0.0,0.0,10.0,4.0,1.0,146,32,114,0.2192,-0.1491,-21.7665,-40.2771,0.9448,11.6446,-3.4596,-46.9044,8.74,19.9587,-9.8894,"{'sl': 114, 'tp': 31, 'end': 1}",81,0.656,0.479
10,2,5,5,0.05,0.5,10.0,4.0,2.0,98,38,60,0.3878,0.9778,95.8292,73.5417,1.2718,11.7999,-5.8761,-62.3674,17.35,28.1396,-13.125,"{'tp': 37, 'sl': 60, 'end': 1}",61,0.654,0.459
10,2,5,5,0.0,0.0,10.0,5.0,1.0,73,19,54,0.2603,1.2091,88.2611,92.16,1.4804,14.3151,-3.4023,-33.8165,10.88,27.4512,-7.1599,"{'sl': 54, 'tp': 19}",54,0.653,0.466
10,3,7,5,0.0,0.5,5.0,5.0,1.5,37,7,30,0.1892,-1.0694,-39.5668,-41.0656,0.741,16.1737,-5.0928,-51.4992,17.35,23.6027,-9.3412,"{'sl': 30, 'tp': 7}",30,0.652,0.514
7,2,5,5,0.05,0.5,10.0,4.0,2.0,176,67,109,0.3807,0.385,67.756,-7.656,1.097,11.4384,-6.4093,-57.0319,17.22,28.1396,-19.6788,"{'sl': 108, 'tp': 63, 'end': 5}",84,0.651,0.483
5,2,5,3,0.0,0.0,10.0,5.0,1.5,64,18,46,0.2812,0.8711,55.7505,32.4474,1.2461,15.6833,-4.925,-48.3054,20.06,23.4233,-10.7747,"{'sl': 46, 'tp': 15, 'end': 3}",48,0.65,0.375
7,2,5,5,0.0,0.0,5.0,4.0,1.0,122,27,95,0.2213,-0.2016,-24.5951,-37.1166,0.9223,10.8076,-3.3305,-47.6759,9.73,17.6386,-9.8894,"{'sl': 95, 'tp': 27}",73,0.645,0.492
7,2,7,5,0.0,0.0,5.0,4.0,1.0,122,27,95,0.2213,-0.2016,-24.5951,-37.1166,0.9223,10.8076,-3.3305,-47.6759,9.73,17.6386,-9.8894,"{'sl': 95, 'tp': 27}",73,0.645,0.492
10,2,5,3,0.0,0.5,5.0,5.0,1.5,48,14,34,0.2917,0.3093,14.8488,-2.9194,1.0868,13.2826,-5.0326,-40.8585,17.42,23.4233,-8.1166,"{'sl': 34, 'tp': 13, 'end': 1}",40,0.641,0.5
10,2,5,5,0.0,0.5,10.0,4.0,1.0,67,20,47,0.2985,1.087,72.826,75.1777,1.4546,11.6507,-3.4082,-28.6218,8.63,21.8246,-7.1599,"{'sl': 47, 'tp': 20}",51,0.639,0.463
5,2,5,3,0.0,0.5,5.0,5.0,1.5,41,12,29,0.2927,1.2449,51.0405,39.2164,1.3702,15.7414,-4.7536,-22.9429,23.54,23.4233,-7.6456,"{'sl': 29, 'tp': 10, 'end': 2}",34,0.635,0.317
10,3,5,5,0.0,0.0,10.0,4.0,2.0,42,17,25,0.4048,1.3417,56.351,44.1418,1.3589,12.551,-6.2807,-45.3795,15.69,21.8246,-12.4215,"{'sl': 25, 'tp': 16, 'end': 1}",33,0.635,0.476
10,2,5,3,0.0,0.5,5.0,6.0,1.5,48,14,34,0.2917,1.082,51.9347,33.2913,1.3035,15.9316,-5.0326,-40.8585,17.67,28.128,-8.1166,"{'sl': 34, 'tp': 13, 'end': 1}",40,0.631,0.521
10,2,5,3,0.0,0.0,5.0,6.0,1.5,51,15,36,0.2941,1.0424,53.1618,33.748,1.2933,15.6296,-5.0356,-46.7294,17.35,28.128,-8.1166,"{'sl': 36, 'tp': 14, 'end': 1}",43,0.631,0.529
10,3,5,5,0.0,0.0,5.0,5.0,1.0,38,6,32,0.1579,-0.3911,-14.8636,-20.7511,0.8579,14.9555,-3.2686,-35.9565,12.61,22.464,-6.2608,"{'sl': 32, 'tp': 6}",28,0.631,0.553
5,2,5,5,0.0,0.0,10.0,4.0,1.0,234,55,179,0.235,0.3442,80.5415,20.4865,1.1288,12.8339,-3.4934,-65.9647,7.9,43.5001,-9.8894,"{'sl': 178, 'tp': 51, 'end': 5}",91,0.618,0.491
5,2,7,5,0.0,0.0,10.0,4.0,1.0,234,55,179,0.235,0.3442,80.5415,20.4865,1.1288,12.8339,-3.4934,-65.9647,7.9,43.5001,-9.8894,"{'sl': 178, 'tp': 51, 'end': 5}",91,0.618,0.491
5,2,7,3,0.0,0.0,10.0,5.0,1.5,65,18,47,0.2769,0.7856,51.0612,26.2366,1.2208,15.6833,-4.92,-50.7295,19.78,23.4233,-10.7747,"{'sl': 47, 'tp': 15, 'end': 3}",48,0.616,0.369
5,2,5,5,0.0,0.5,5.0,4.0,1.0,169,39,130,0.2308,0.0736,12.4306,-20.0419,1.0288,11.4029,-3.3252,-57.2599,7.81,21.9817,-9.8894,"{'sl': 129, 'tp': 36, 'end': 4}",83,0.612,0.503
5,2,7,5,0.0,0.5,5.0,4.0,1.0,169,39,130,0.2308,0.0736,12.4306,-20.0419,1.0288,11.4029,-3.3252,-57.2599,7.81,21.9817,-9.8894,"{'sl': 129, 'tp': 36, 'end': 4}",83,0.612,0.503
10,2,5,5,0.05,0.0,5.0,5.0,1.5,88,26,62,0.2955,1.0234,90.0625,75.1474,1.328,14.0255,-4.429,-54.5042,16.99,35.1995,-9.8688,"{'sl': 62, 'tp': 26}",57,0.611,0.5
10,2,7,5,0.0,0.0,10.0,5.0,1.5,82,23,59,0.2805,0.2803,22.9877,-10.1522,1.0765,14.068,-5.0945,-56.8102,15.21,35.1995,-9.8688,"{'sl': 59, 'tp': 22, 'end': 1}",57,0.609,0.415
10,2,5,5,0.05,0.0,10.0,4.0,2.0,103,39,64,0.3786,0.7542,77.6798,43.3957,1.2065,11.6382,-5.8783,-66.3549,17.39,28.1396,-13.125,"{'tp': 38, 'sl': 64, 'end': 1}",62,0.608,0.447
10,2,5,3,0.0,0.0,10.0,4.0,1.0,65,19,46,0.2923,0.6129,39.8381,28.303,1.2401,10.8309,-3.6076,-32.8133,11.03,18.7187,-7.2165,"{'sl': 46, 'tp': 18, 'end': 1}",50,0.603,0.569
10,2,5,3,0.0,0.0,5.0,5.0,1.5,51,15,36,0.2941,0.2776,14.159,-4.2629,1.0781,13.0294,-5.0356,-46.7294,17.12,23.4233,-8.1166,"{'sl': 36, 'tp': 14, 'end': 1}",43,0.603,0.51
10,2,5,5,0.0,0.0,10.0,5.0,1.5,73,22,51,0.3014,0.8839,64.526,38.5743,1.2556,14.4074,-4.9498,-45.457,15.73,35.1995,-9.8688,"{'sl': 51, 'tp': 21, 'end': 1}",54,0.602,0.425
7,2,5,3,0.0,0.5,5.0,4.0,1.0,50,16,34,0.32,1.845,92.248,115.8614,1.8057,12.921,-3.3673,-20.8553,12.92,23.8898,-5.4444,"{'sl': 34, 'tp': 16}",40,0.599,0.58
10,2,7,5,0.05,0.5,10.0,4.0,2.0,107,40,67,0.3738,0.5999,64.1915,21.567,1.1576,11.7889,-6.0801,-68.1061,17.0,28.1396,-13.125,"{'tp': 39, 'sl': 67, 'end': 1}",63,0.599,0.439
10,2,7,5,0.0,0.0,10.0,6.0,1.5,82,22,60,0.2683,0.9497,77.8791,40.8105,1.2573,17.2985,-5.0448,-49.8309,15.73,42.2594,-9.8688,"{'sl': 60, 'tp': 21, 'end': 1}",57,0.598,0.463
7,2,5,5,0.0,0.5,10.0,4.0,2.0,127,48,79,0.378,0.3814,48.4407,-9.5785,1.092,11.9812,-6.6666,-54.3459,15.97,28.1396,-19.6788,"{'sl': 78, 'tp': 44, 'end': 5}",78,0.596,0.472
10,2,5,5,0.0,0.0,10.0,6.0,1.5,73,22,51,0.3014,1.7552,128.1288,136.502,1.5076,17.2985,-4.9498,-43.4574,16.22,42.2594,-9.8688,"{'sl': 51, 'tp': 21, 'end': 1}",54,0.592,0.479
10,2,7,3,0.0,0.0,5.0,4.0,1.0,62,19,43,0.3065,0.9925,61.535,60.5016,1.4265,10.8319,-3.3552,-28.5031,10.63,18.7187,-5.4444,"{'sl': 43, 'tp': 18, 'end': 1}",47,0.591,0.565
