L,S,W,k,eps,pullback_rise_pct,max_rise_pct,tp_atr,sl_atr,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,alpha_avg,alpha_pos
10,3,5,3,0.05,0.0,10.0,5.0,1.5,29,12,17,0.4138,3.1206,90.4987,111.3259,2.0502,14.7226,-5.0689,-16.3028,18.31,25.0214,-8.3217,"{'sl': 17, 'tp': 11, 'end': 1}",26,0.289,0.448
7,2,5,5,0.05,0.5,10.0,6.0,1.5,39,13,26,0.3333,1.86,72.5385,76.0581,1.6377,14.3293,-4.3747,-28.8709,22.79,24.6299,-7.2167,"{'sl': 26, 'tp': 12, 'end': 1}",28,0.289,0.538
7,2,7,3,0.0,0.5,10.0,4.0,1.0,34,7,27,0.2059,-0.1161,-3.949,-11.284,0.9595,13.3693,-3.6124,-41.0825,10.09,19.3253,-6.0957,"{'sl': 27, 'tp': 7}",26,0.283,0.441
5,2,5,5,0.0,0.0,5.0,4.0,1.0,66,13,53,0.197,-0.3958,-26.1201,-29.6854,0.8321,9.9573,-2.9352,-38.5153,7.14,16.3686,-7.7418,"{'sl': 53, 'tp': 13}",36,0.282,0.606
5,2,7,5,0.0,0.0,5.0,4.0,1.0,66,13,53,0.197,-0.3958,-26.1201,-29.6854,0.8321,9.9573,-2.9352,-38.5153,7.14,16.3686,-7.7418,"{'sl': 53, 'tp': 13}",36,0.282,0.606
10,2,5,3,0.0,0.5,10.0,6.0,1.5,26,6,20,0.2308,-0.1545,-4.0163,-14.7249,0.9631,17.4566,-5.4378,-24.0044,23.62,22.1249,-7.9029,"{'sl': 20, 'tp': 5, 'end': 1}",21,0.281,0.423
10,2,5,3,0.05,0.0,5.0,6.0,1.5,27,7,20,0.2593,0.9137,24.6686,11.4201,1.2389,18.2769,-5.1635,-23.9665,20.3,22.1249,-8.3217,"{'sl': 20, 'tp': 7}",19,0.28,0.333
10,2,5,3,0.05,0.0,10.0,4.0,1.0,37,7,30,0.1892,0.0069,0.2571,-8.6178,1.0025,14.628,-3.4046,-35.6328,12.35,21.8246,-5.3019,"{'sl': 30, 'tp': 7}",26,0.28,0.486
7,2,7,5,0.05,0.5,5.0,4.0,2.0,31,14,17,0.4516,1.3365,41.4316,38.0234,1.4555,9.4561,-5.3503,-29.4219,21.9,19.1427,-7.6658,"{'tp': 14, 'sl': 17}",24,0.278,0.452
7,3,7,3,0.0,0.0,10.0,4.0,1.0,21,6,15,0.2857,0.9174,19.2653,14.2869,1.3308,12.9164,-3.8822,-25.317,8.1,14.7166,-5.9477,"{'sl': 15, 'tp': 6}",20,0.276,0.429
7,2,5,5,0.05,0.0,5.0,4.0,2.0,34,13,21,0.3824,0.6114,20.7889,12.0688,1.1955,9.7788,-5.0636,-39.5469,20.82,19.1427,-7.6658,"{'tp': 13, 'sl': 21}",26,0.275,0.471
7,2,5,5,0.0,0.0,10.0,5.0,1.5,21,8,13,0.381,2.2229,46.6805,47.6047,1.8471,12.723,-4.2387,-18.3732,10.9,20.5083,-6.5648,"{'sl': 13, 'tp': 8}",18,0.274,0.524
7,2,5,3,0.05,0.0,5.0,6.0,1.5,33,11,22,0.3333,2.4521,80.9204,88.0006,1.7639,16.986,-4.8148,-24.1331,19.58,22.1249,-7.9029,"{'sl': 22, 'tp': 11}",21,0.274,0.333
7,2,7,3,0.0,0.0,10.0,4.0,1.0,35,7,28,0.2,-0.1763,-6.1721,-13.2562,0.9381,13.3693,-3.5628,-41.0825,10.86,19.3253,-6.0957,"{'sl': 28, 'tp': 7}",27,0.274,0.429
7,2,7,3,0.05,0.0,5.0,6.0,1.5,37,12,25,0.3243,2.0549,76.0327,77.7566,1.6347,16.3192,-4.7919,-27.4281,19.7,22.1249,-7.9029,"{'sl': 25, 'tp': 12}",25,0.273,0.378
5,3,5,5,0.0,0.0,10.0,4.0,2.0,97,37,60,0.3814,0.4201,40.745,-4.1087,1.1011,11.9939,-6.7171,-56.505,22.88,26.4727,-17.4699,"{'tp': 37, 'sl': 60}",46,0.272,0.515
5,3,7,5,0.0,0.0,10.0,4.0,2.0,97,37,60,0.3814,0.4201,40.745,-4.1087,1.1011,11.9939,-6.7171,-56.505,22.88,26.4727,-17.4699,"{'tp': 37, 'sl': 60}",46,0.272,0.515
5,2,5,5,0.0,0.5,10.0,6.0,1.5,73,20,53,0.274,0.5793,42.2886,11.913,1.1654,14.8997,-4.8246,-36.2753,14.96,24.6299,-11.5627,"{'sl': 53, 'tp': 17, 'end': 3}",41,0.271,0.452
5,2,7,5,0.0,0.5,10.0,6.0,1.5,73,20,53,0.274,0.5793,42.2886,11.913,1.1654,14.8997,-4.8246,-36.2753,14.96,24.6299,-11.5627,"{'sl': 53, 'tp': 17, 'end': 3}",41,0.271,0.452
5,2,5,5,0.05,0.5,10.0,6.0,1.5,99,29,70,0.2929,0.8056,79.7583,49.7655,1.2434,14.0481,-4.6805,-42.4978,17.48,24.6299,-11.5627,"{'sl': 70, 'tp': 25, 'end': 4}",45,0.268,0.475
5,2,7,5,0.05,0.5,10.0,6.0,1.5,99,29,70,0.2929,0.8056,79.7583,49.7655,1.2434,14.0481,-4.6805,-42.4978,17.48,24.6299,-11.5627,"{'sl': 70, 'tp': 25, 'end': 4}",45,0.268,0.475
7,2,7,3,0.05,0.0,5.0,5.0,1.5,37,13,24,0.3514,1.6459,60.9,58.6191,1.5268,13.5778,-4.8171,-28.8118,18.24,18.4207,-7.9029,"{'sl': 24, 'tp': 13}",25,0.266,0.405
7,2,7,5,0.05,0.0,5.0,4.0,2.0,35,14,21,0.4,0.7443,26.0506,17.9655,1.245,9.4561,-5.0636,-36.3661,20.37,19.1427,-7.6658,"{'tp': 14, 'sl': 21}",26,0.262,0.457
7,2,7,3,0.0,0.5,10.0,5.0,1.5,34,11,23,0.3235,1.4149,48.1081,36.3078,1.3861,15.6994,-5.4167,-32.3724,20.47,29.4169,-9.0936,"{'sl': 23, 'tp': 10, 'end': 1}",26,0.257,0.5
7,3,5,5,0.05,0.5,5.0,5.0,1.5,26,12,14,0.4615,3.5833,93.165,127.0612,2.5251,12.8545,-4.3635,-11.4742,12.96,18.9253,-6.6286,"{'sl': 14, 'tp': 12}",17,0.256,0.538
7,2,7,3,0.0,0.0,10.0,5.0,1.5,35,11,24,0.3143,1.2807,44.8234,31.8305,1.3505,15.6994,-5.3279,-32.3724,21.09,29.4169,-9.0936,"{'sl': 24, 'tp': 10, 'end': 1}",27,0.249,0.514
10,2,5,3,0.0,0.0,10.0,4.0,1.0,27,7,20,0.2593,0.6883,18.5832,12.0242,1.2568,12.9941,-3.6188,-20.6805,9.96,19.3253,-5.3019,"{'sl': 20, 'tp': 7}",21,0.249,0.444
7,2,5,5,0.0,0.5,10.0,6.0,1.5,20,8,12,0.4,3.5835,71.6693,84.6201,2.4155,15.2876,-4.2193,-14.552,13.1,24.6299,-6.5648,"{'sl': 12, 'tp': 8}",17,0.247,0.55
10,2,5,3,0.0,0.5,10.0,4.0,1.0,26,7,19,0.2692,0.7961,20.6981,14.4446,1.2946,12.9941,-3.6979,-20.6805,10.31,19.3253,-5.3019,"{'sl': 19, 'tp': 7}",21,0.247,0.423
10,2,5,3,0.05,0.0,10.0,6.0,1.5,37,8,29,0.2162,-0.2851,-10.5483,-23.2837,0.9302,17.5699,-5.2106,-34.0036,23.78,22.1249,-8.3217,"{'sl': 29, 'tp': 7, 'end': 1}",26,0.247,0.378
10,2,5,3,0.05,0.5,10.0,5.0,1.0,34,4,30,0.1176,-1.4553,-49.4805,-42.731,0.5426,14.6724,-3.6057,-42.8218,14.79,18.4207,-5.5812,"{'sl': 30, 'tp': 4}",25,0.247,0.471
7,2,7,5,0.0,0.0,10.0,4.0,1.0,23,9,14,0.3913,2.3544,54.1523,62.0496,2.3575,10.4492,-2.8493,-9.4386,6.43,17.8984,-4.4099,"{'sl': 14, 'tp': 9}",19,0.246,0.478
7,3,5,5,0.05,0.5,10.0,5.0,1.5,33,13,20,0.3939,1.8246,60.2128,61.6098,1.6332,11.9465,-4.7546,-22.6219,12.18,18.9253,-7.4395,"{'sl': 20, 'tp': 12, 'end': 1}",22,0.246,0.545
10,2,5,3,0.0,0.0,10.0,5.0,1.0,27,4,23,0.1481,-0.929,-25.0824,-26.563,0.7006,14.6724,-3.6423,-31.5595,12.52,18.4207,-5.3019,"{'sl': 23, 'tp': 4}",21,0.245,0.481
10,2,5,3,0.0,0.5,10.0,5.0,1.0,26,4,22,0.1538,-0.8834,-22.9675,-24.9763,0.7187,14.6724,-3.7117,-30.0808,12.96,18.4207,-5.3019,"{'sl': 22, 'tp': 4}",21,0.243,0.462
5,2,5,5,0.0,0.0,5.0,4.0,2.0,66,24,42,0.3636,-0.2625,-17.3218,-30.2476,0.9284,9.3576,-5.7596,-54.7644,16.79,16.3686,-10.1284,"{'sl': 42, 'tp': 23, 'end': 1}",36,0.242,0.455
5,2,7,5,0.0,0.0,5.0,4.0,2.0,66,24,42,0.3636,-0.2625,-17.3218,-30.2476,0.9284,9.3576,-5.7596,-54.7644,16.79,16.3686,-10.1284,"{'sl': 42, 'tp': 23, 'end': 1}",36,0.242,0.455
7,2,5,3,0.0,0.5,5.0,5.0,1.5,22,9,13,0.4091,2.7122,59.6692,62.4782,1.8406,14.5173,-5.4605,-21.2053,18.68,18.4207,-7.9029,"{'sl': 13, 'tp': 9}",17,0.241,0.409
7,2,5,3,0.0,0.0,5.0,5.0,1.5,23,9,14,0.3913,2.4515,56.3845,57.1413,1.7592,14.5173,-5.3051,-21.2053,19.7,18.4207,-7.9029,"{'sl': 14, 'tp': 9}",18,0.23,0.435
7,2,7,5,0.0,0.5,10.0,4.0,1.0,22,9,13,0.4091,2.5985,57.167,67.0868,2.5503,10.4492,-2.8366,-9.4386,6.68,17.8984,-4.4099,"{'sl': 13, 'tp': 9}",18,0.226,0.455
5,3,5,5,0.05,0.5,5.0,4.0,2.0,98,38,60,0.3878,0.6357,62.2952,23.943,1.1656,11.5371,-6.2686,-51.3658,20.47,26.4727,-12.7669,"{'sl': 60, 'tp': 38}",44,0.223,0.51
5,3,7,5,0.05,0.5,5.0,4.0,2.0,98,38,60,0.3878,0.6357,62.2952,23.943,1.1656,11.5371,-6.2686,-51.3658,20.47,26.4727,-12.7669,"{'sl': 60, 'tp': 38}",44,0.223,0.51
10,2,7,5,0.0,0.0,10.0,5.0,1.0,28,9,19,0.3214,2.4574,68.8083,76.1719,1.999,15.298,-3.6249,-30.2627,10.04,27.4512,-5.5812,"{'sl': 19, 'tp': 9}",26,0.222,0.5
10,2,5,3,0.05,0.0,10.0,5.0,1.0,37,4,33,0.1081,-1.5596,-57.705,-47.3144,0.5042,14.6724,-3.5271,-46.1696,14.0,18.4207,-5.5812,"{'sl': 33, 'tp': 4}",26,0.22,0.486
10,3,5,3,0.05,0.5,10.0,5.0,1.5,26,10,16,0.3846,2.5203,65.5274,67.6581,1.7867,14.8826,-5.2062,-16.7401,18.0,25.0214,-8.3217,"{'sl': 16, 'tp': 9, 'end': 1}",23,0.219,0.385
10,2,5,3,0.05,0.5,5.0,4.0,1.0,24,7,17,0.2917,1.8934,45.4414,44.7992,1.7979,14.628,-3.3503,-15.9798,9.75,21.8246,-5.3019,"{'sl': 17, 'tp': 7}",17,0.217,0.417
10,2,7,5,0.0,0.5,10.0,4.0,1.0,25,10,15,0.4,2.9916,74.7907,92.1399,2.4123,12.7748,-3.5305,-18.981,8.4,21.8246,-5.0385,"{'sl': 15, 'tp': 10}",23,0.212,0.48
5,2,5,5,0.05,0.0,5.0,4.0,1.0,90,18,72,0.2,-0.2665,-23.9855,-30.4107,0.8803,9.7965,-2.7823,-41.8333,7.62,19.1427,-7.7418,"{'sl': 72, 'tp': 18}",43,0.212,0.556
5,2,7,5,0.05,0.0,5.0,4.0,1.0,90,18,72,0.2,-0.2665,-23.9855,-30.4107,0.8803,9.7965,-2.7823,-41.8333,7.62,19.1427,-7.7418,"{'sl': 72, 'tp': 18}",43,0.212,0.556
7,3,5,5,0.05,0.0,5.0,6.0,1.5,35,14,21,0.4,3.8972,136.4033,223.8579,2.6491,15.6511,-3.9387,-14.1898,13.34,26.9768,-6.6286,"{'sl': 21, 'tp': 14}",21,0.207,0.514
7,3,5,5,0.05,0.0,10.0,6.0,1.5,42,15,27,0.3571,2.4631,103.4511,130.5045,1.8864,14.6778,-4.3228,-22.6219,12.67,26.9768,-7.4395,"{'sl': 27, 'tp': 14, 'end': 1}",25,0.207,0.524
5,3,5,5,0.0,0.5,10.0,5.0,1.5,87,20,67,0.2299,-0.7895,-68.6846,-63.0299,0.8029,13.9913,-5.2017,-73.8547,19.79,29.1672,-13.1274,"{'tp': 20, 'sl': 67}",44,0.204,0.517
5,3,7,5,0.0,0.5,10.0,5.0,1.5,87,20,67,0.2299,-0.7895,-68.6846,-63.0299,0.8029,13.9913,-5.2017,-73.8547,19.79,29.1672,-13.1274,"{'tp': 20, 'sl': 67}",44,0.204,0.517
7,2,5,3,0.05,0.0,5.0,5.0,1.5,33,12,21,0.3636,2.0394,67.3017,70.1234,1.6615,14.0867,-4.8447,-25.5796,18.18,18.4207,-7.9029,"{'sl': 21, 'tp': 12}",21,0.203,0.364
10,2,7,3,0.05,0.0,5.0,5.0,1.5,43,11,32,0.2558,0.2893,12.4419,-3.9395,1.0797,15.3291,-4.8806,-34.782,18.56,20.8697,-8.3217,"{'sl': 32, 'tp': 11}",28,0.203,0.372
7,2,7,3,0.05,0.5,5.0,4.0,1.0,34,9,25,0.2647,0.7811,26.5558,20.5932,1.3327,11.8197,-3.1928,-25.2268,9.76,19.3253,-5.3019,"{'sl': 25, 'tp': 9}",25,0.201,0.412
7,2,5,5,0.0,0.0,10.0,6.0,1.5,21,8,13,0.381,3.1999,67.1973,76.3639,2.2195,15.2876,-4.2387,-18.3732,12.52,24.6299,-6.5648,"{'sl': 13, 'tp': 8}",18,0.198,0.524
10,3,5,3,0.05,0.0,5.0,5.0,1.5,21,10,11,0.4762,4.6148,96.9098,133.6804,2.8051,15.0598,-4.8807,-16.3028,19.81,18.4207,-8.3217,"{'sl': 11, 'tp': 10}",20,0.197,0.381
7,2,5,3,0.05,0.5,10.0,4.0,1.0,42,8,34,0.1905,-0.4112,-17.269,-22.7553,0.8533,12.5526,-3.4615,-47.6393,12.0,19.3253,-6.0957,"{'sl': 34, 'tp': 8}",29,0.192,0.452
7,2,7,3,0.05,0.5,10.0,4.0,1.0,48,9,39,0.1875,-0.6037,-28.9784,-31.6375,0.7859,11.8197,-3.4707,-53.316,11.98,19.3253,-6.0957,"{'sl': 39, 'tp': 9}",33,0.189,0.438
5,2,5,5,0.05,0.5,5.0,5.0,1.0,78,16,62,0.2051,0.2987,23.3006,8.129,1.1338,12.3378,-2.8081,-43.9283,8.96,23.9534,-7.7418,"{'sl': 62, 'tp': 16}",40,0.187,0.513
5,2,7,5,0.05,0.5,5.0,5.0,1.0,78,16,62,0.2051,0.2987,23.3006,8.129,1.1338,12.3378,-2.8081,-43.9283,8.96,23.9534,-7.7418,"{'sl': 62, 'tp': 16}",40,0.187,0.513
10,2,5,3,0.05,0.0,5.0,4.0,1.0,27,7,20,0.2593,1.3784,37.2169,33.2106,1.571,14.628,-3.259,-20.8991,9.22,21.8246,-5.3019,"{'sl': 20, 'tp': 7}",19,0.184,0.444
10,2,7,5,0.0,0.0,10.0,5.0,1.5,28,12,16,0.4286,2.7514,77.0406,85.9959,1.8817,13.7018,-5.4613,-33.1034,16.21,27.4512,-8.3217,"{'sl': 16, 'tp': 11, 'end': 1}",26,0.182,0.464
10,2,7,3,0.05,0.5,5.0,5.0,1.5,40,10,30,0.25,0.1898,7.5912,-7.6096,1.0513,15.5614,-4.9341,-37.7417,18.52,20.8697,-8.3217,"{'sl': 30, 'tp': 10}",26,0.179,0.35
7,2,5,3,0.0,0.5,10.0,5.0,1.5,31,11,20,0.3548,1.9823,61.4516,56.2653,1.5524,15.6994,-5.5621,-29.954,21.35,29.4169,-9.0936,"{'sl': 20, 'tp': 10, 'end': 1}",24,0.177,0.452
7,2,7,3,0.05,0.0,10.0,5.0,1.5,51,15,36,0.2941,0.7136,36.3934,16.4098,1.1998,14.5699,-5.0599,-38.2455,20.45,29.4169,-9.0936,"{'sl': 36, 'tp': 14, 'end': 1}",33,0.176,0.431
5,3,5,5,0.05,0.0,10.0,4.0,2.0,133,48,85,0.3609,-0.0448,-5.965,-47.0394,0.9894,11.6041,-6.6231,-65.3933,20.85,26.4727,-17.4699,"{'sl': 85, 'tp': 48}",48,0.175,0.511
5,3,7,5,0.05,0.0,10.0,4.0,2.0,133,48,85,0.3609,-0.0448,-5.965,-47.0394,0.9894,11.6041,-6.6231,-65.3933,20.85,26.4727,-17.4699,"{'sl': 85, 'tp': 48}",48,0.175,0.511
10,2,7,3,0.05,0.5,5.0,5.0,1.0,41,7,34,0.1707,-0.0825,-3.3843,-12.4659,0.9697,15.447,-3.2798,-34.4757,10.07,20.8697,-5.5812,"{'sl': 34, 'tp': 7}",26,0.175,0.415
7,2,5,3,0.0,0.0,10.0,5.0,1.5,32,11,21,0.3438,1.8177,58.1669,51.1324,1.5079,15.6994,-5.4536,-29.954,22.0,29.4169,-9.0936,"{'sl': 21, 'tp': 10, 'end': 1}",25,0.172,0.469
7,2,5,3,0.05,0.0,10.0,5.0,1.5,45,14,31,0.3111,1.226,55.1715,41.8919,1.3539,15.077,-5.0293,-35.4416,21.2,29.4169,-9.0936,"{'sl': 31, 'tp': 13, 'end': 1}",29,0.17,0.4
5,3,5,5,0.05,0.5,10.0,5.0,1.5,123,29,94,0.2358,-0.7801,-95.9485,-74.6623,0.8015,13.3562,-5.1413,-81.4775,17.87,29.1672,-13.1274,"{'sl': 94, 'tp': 29}",48,0.168,0.504
5,3,7,5,0.05,0.5,10.0,5.0,1.5,123,29,94,0.2358,-0.7801,-95.9485,-74.6623,0.8015,13.3562,-5.1413,-81.4775,17.87,29.1672,-13.1274,"{'sl': 94, 'tp': 29}",48,0.168,0.504
5,3,5,5,0.0,0.0,5.0,4.0,2.0,79,30,49,0.3797,0.7811,61.7059,33.6546,1.2094,11.8797,-6.014,-54.8733,21.1,26.4727,-12.7669,"{'tp': 30, 'sl': 49}",43,0.166,0.506
5,3,7,5,0.0,0.0,5.0,4.0,2.0,79,30,49,0.3797,0.7811,61.7059,33.6546,1.2094,11.8797,-6.014,-54.8733,21.1,26.4727,-12.7669,"{'tp': 30, 'sl': 49}",43,0.166,0.506
5,3,5,5,0.0,0.0,10.0,5.0,1.5,97,22,75,0.2268,-0.6413,-62.2084,-61.8137,0.8343,14.2392,-5.0063,-75.6647,19.58,29.1672,-13.1274,"{'tp': 22, 'sl': 75}",46,0.164,0.515
5,3,7,5,0.0,0.0,10.0,5.0,1.5,97,22,75,0.2268,-0.6413,-62.2084,-61.8137,0.8343,14.2392,-5.0063,-75.6647,19.58,29.1672,-13.1274,"{'tp': 22, 'sl': 75}",46,0.164,0.515
7,2,7,3,0.05,0.0,5.0,4.0,1.0,37,9,28,0.2432,0.5232,19.3598,12.1188,1.2225,11.8197,-3.1078,-27.4297,9.35,19.3253,-5.3019,"{'sl': 28, 'tp': 9}",25,0.161,0.405
7,2,7,3,0.05,0.0,10.0,4.0,1.0,51,9,42,0.1765,-0.7093,-36.1744,-36.4415,0.7462,11.8197,-3.3941,-54.6913,11.55,19.3253,-6.0957,"{'sl': 42, 'tp': 9}",33,0.161,0.431
7,3,5,5,0.05,0.0,10.0,5.0,1.5,42,15,27,0.3571,1.5881,66.6986,67.831,1.5715,12.2276,-4.3228,-22.6219,12.1,22.464,-7.4395,"{'sl': 27, 'tp': 14, 'end': 1}",25,0.16,0.524
7,2,5,3,0.05,0.0,10.0,4.0,1.0,45,8,37,0.1778,-0.5437,-24.465,-28.1835,0.8041,12.5526,-3.3753,-49.1819,11.51,19.3253,-6.0957,"{'sl': 37, 'tp': 8}",29,0.16,0.444
10,2,7,3,0.05,0.0,5.0,5.0,1.0,44,7,37,0.1591,-0.2638,-11.6088,-19.4715,0.903,15.447,-3.2362,-38.3121,9.73,20.8697,-5.5812,"{'sl': 37, 'tp': 7}",28,0.157,0.432
7,2,5,3,0.05,0.5,5.0,4.0,1.0,30,8,22,0.2667,0.9983,29.9476,25.1545,1.425,12.5526,-3.2033,-22.9708,9.07,19.3253,-5.3019,"{'sl': 22, 'tp': 8}",21,0.154,0.4
10,2,5,3,0.0,0.0,5.0,4.0,1.0,20,7,13,0.35,2.3084,46.168,48.4641,2.0307,12.9941,-3.4454,-10.143,7.95,19.3253,-5.3019,"{'sl': 13, 'tp': 7}",16,0.151,0.4
7,3,5,5,0.05,0.0,5.0,5.0,1.5,35,14,21,0.4,2.8472,99.6508,135.8019,2.2048,13.0259,-3.9387,-14.4986,12.66,22.464,-6.6286,"{'sl': 21, 'tp': 14}",21,0.15,0.514
10,2,7,3,0.05,0.0,10.0,5.0,1.5,60,15,45,0.25,0.0963,5.7792,-16.5583,1.0252,15.6823,-5.099,-48.4495,20.7,21.4186,-8.8716,"{'sl': 45, 'tp': 14, 'end': 1}",37,0.15,0.433
5,3,5,5,0.0,0.5,5.0,5.0,1.5,69,16,53,0.2319,-0.6496,-44.82,-48.2565,0.8256,13.2624,-4.8494,-67.7432,19.29,20.0415,-10.0648,"{'tp': 16, 'sl': 53}",40,0.148,0.507
5,3,7,5,0.0,0.5,5.0,5.0,1.5,69,16,53,0.2319,-0.6496,-44.82,-48.2565,0.8256,13.2624,-4.8494,-67.7432,19.29,20.0415,-10.0648,"{'tp': 16, 'sl': 53}",40,0.148,0.507
10,2,5,3,0.0,0.0,5.0,5.0,1.0,20,4,16,0.2,0.1251,2.5024,-2.675,1.0445,14.6724,-3.5117,-16.0162,11.4,18.4207,-5.3019,"{'sl': 16, 'tp': 4}",16,0.146,0.45
7,2,7,3,0.0,0.5,5.0,6.0,1.5,24,8,16,0.3333,2.382,57.1682,54.0674,1.6842,17.5904,-5.2222,-21.2053,19.83,22.1249,-7.9029,"{'sl': 16, 'tp': 8}",18,0.145,0.375
10,2,5,3,0.05,0.5,10.0,6.0,1.5,34,7,27,0.2059,-0.53,-18.0201,-27.8874,0.8739,17.8475,-5.2945,-30.6891,24.21,22.1249,-8.3217,"{'sl': 27, 'tp': 6, 'end': 1}",25,0.145,0.353
10,2,7,3,0.05,0.5,10.0,5.0,1.0,58,10,48,0.1724,-0.0594,-3.4436,-17.2364,0.9792,16.2122,-3.4493,-47.2395,11.98,21.4186,-5.9477,"{'sl': 48, 'tp': 10}",37,0.143,0.448
10,3,7,3,0.05,0.0,5.0,5.0,1.5,35,17,18,0.4857,4.6266,161.9312,315.9072,2.933,14.4532,-4.6541,-28.1406,16.31,23.6027,-8.3217,"{'sl': 18, 'tp': 17}",28,0.142,0.4
10,2,7,5,0.05,0.5,10.0,5.0,1.0,41,10,31,0.2439,1.0199,41.8144,34.0604,1.4072,14.4496,-3.3123,-39.7348,11.59,23.9534,-5.5812,"{'sl': 31, 'tp': 10}",31,0.142,0.512
10,2,5,3,0.05,0.5,5.0,6.0,1.5,24,6,18,0.25,0.7165,17.1968,4.734,1.1808,18.7186,-5.2842,-21.3125,20.46,22.1249,-8.3217,"{'sl': 18, 'tp': 6}",17,0.14,0.292
7,2,7,3,0.0,0.0,5.0,6.0,1.5,25,8,17,0.32,2.1553,53.8835,49.0068,1.6205,17.5904,-5.1082,-21.2053,20.72,22.1249,-7.9029,"{'sl': 17, 'tp': 8}",19,0.139,0.4
5,3,5,5,0.05,0.0,10.0,5.0,1.5,134,32,102,0.2388,-0.6139,-82.2684,-71.904,0.8383,13.3253,-4.9871,-81.4919,17.47,29.1672,-13.1274,"{'sl': 102, 'tp': 32}",48,0.138,0.507
5,3,7,5,0.05,0.0,10.0,5.0,1.5,134,32,102,0.2388,-0.6139,-82.2684,-71.904,0.8383,13.3253,-4.9871,-81.4919,17.47,29.1672,-13.1274,"{'sl': 102, 'tp': 32}",48,0.138,0.507
10,3,7,3,0.0,0.0,10.0,5.0,1.5,35,14,21,0.4,3.2108,112.3781,155.8628,2.079,15.4664,-4.9596,-18.7694,17.2,21.4186,-8.8716,"{'sl': 21, 'tp': 14}",30,0.137,0.514
10,2,7,3,0.0,0.0,5.0,5.0,1.5,36,8,28,0.2222,-0.4684,-16.8614,-24.9466,0.8749,14.7418,-4.8141,-38.7693,17.36,18.4207,-7.9029,"{'sl': 28, 'tp': 8}",27,0.134,0.417
10,3,7,3,0.05,0.0,10.0,5.0,1.5,49,23,26,0.4694,4.2621,208.8427,505.1892,2.6054,14.7362,-5.0035,-30.3697,15.57,25.0214,-8.8716,"{'sl': 26, 'tp': 22, 'end': 1}",34,0.133,0.469
10,2,7,5,0.05,0.0,10.0,5.0,1.0,43,10,33,0.2326,0.8621,37.0708,27.7755,1.3451,14.4496,-3.2553,-41.3335,11.47,23.9534,-5.5812,"{'sl': 33, 'tp': 10}",32,0.132,0.512
10,2,7,3,0.05,0.0,10.0,5.0,1.0,61,10,51,0.1639,-0.1913,-11.6681,-23.8602,0.9329,16.2122,-3.4077,-50.3286,11.64,21.4186,-5.9477,"{'sl': 51, 'tp': 10}",37,0.132,0.459
10,2,5,3,0.05,0.0,10.0,4.0,2.0,37,13,24,0.3514,0.3659,13.5383,-4.0102,1.084,13.443,-6.7175,-40.6005,24.11,21.8246,-10.5039,"{'sl': 24, 'tp': 12, 'end': 1}",26,0.131,0.514
10,2,7,3,0.05,0.5,10.0,5.0,1.5,57,14,43,0.2456,0.0163,0.9285,-19.7463,1.0042,15.8734,-5.1465,-48.3113,20.79,21.4186,-8.8716,"{'sl': 43, 'tp': 13, 'end': 1}",37,0.131,0.421
10,2,5,3,0.05,0.0,5.0,4.0,2.0,27,12,15,0.4444,2.3852,64.4012,64.7833,1.6589,13.5115,-6.5158,-30.6909,20.11,21.8246,-10.5039,"{'sl': 15, 'tp': 12}",19,0.127,0.481
10,2,5,5,0.05,0.5,10.0,5.0,1.0,28,7,21,0.25,1.3989,39.1679,34.4397,1.5716,15.3839,-3.2628,-29.4383,13.11,23.9534,-5.5812,"{'sl': 21, 'tp': 7}",23,0.125,0.536
5,2,5,5,0.0,0.0,5.0,6.0,1.5,66,17,49,0.2576,0.4952,32.6849,9.8017,1.1509,14.6629,-4.4201,-45.3918,15.5,24.6029,-11.5627,"{'sl': 49, 'tp': 17}",36,0.125,0.409
5,2,7,5,0.0,0.0,5.0,6.0,1.5,66,17,49,0.2576,0.4952,32.6849,9.8017,1.1509,14.6629,-4.4201,-45.3918,15.5,24.6029,-11.5627,"{'sl': 49, 'tp': 17}",36,0.125,0.409
10,2,5,3,0.05,0.5,5.0,5.0,1.0,24,4,20,0.1667,-0.5217,-12.5207,-16.5172,0.8242,14.6724,-3.5605,-25.0236,12.29,18.4207,-5.5812,"{'sl': 20, 'tp': 4}",17,0.124,0.417
7,3,7,5,0.05,0.0,10.0,6.0,1.5,45,16,29,0.3556,2.3117,104.0264,131.0885,1.8467,14.1804,-4.2365,-22.6219,14.2,26.9768,-7.4395,"{'sl': 29, 'tp': 15, 'end': 1}",27,0.122,0.489
7,3,7,3,0.05,0.5,5.0,5.0,1.0,20,9,11,0.45,3.9279,78.5574,101.8959,3.0776,12.9299,-3.4374,-10.5748,9.2,18.4207,-5.3019,"{'sl': 11, 'tp': 9}",16,0.117,0.55
5,2,5,5,0.0,0.5,5.0,4.0,1.0,56,11,45,0.1964,-0.3734,-20.9123,-25.0214,0.8411,10.0647,-2.925,-37.7042,6.95,16.3686,-7.7418,"{'sl': 45, 'tp': 11}",33,0.116,0.554
