L,S,W,k,eps,pullback_rise_pct,max_rise_pct,tp_atr,sl_atr,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,alpha_avg,alpha_pos
5,2,5,5,0.0,1.0,5.0,4.0,1.0,43,10,33,0.2326,0.0918,3.9454,-3.4068,1.0386,10.6216,-3.0991,-31.6615,6.19,16.3686,-7.7418,"{'sl': 33, 'tp': 10}",30,0.043,0.512
5,2,7,5,0.0,1.0,5.0,4.0,1.0,43,10,33,0.2326,0.0918,3.9454,-3.4068,1.0386,10.6216,-3.0991,-31.6615,6.19,16.3686,-7.7418,"{'sl': 33, 'tp': 10}",30,0.043,0.512
5,2,10,5,0.0,1.0,5.0,4.0,1.0,43,10,33,0.2326,0.0918,3.9454,-3.4068,1.0386,10.6216,-3.0991,-31.6615,6.19,16.3686,-7.7418,"{'sl': 33, 'tp': 10}",30,0.043,0.512
5,3,3,5,0.05,0.0,5.0,5.0,1.5,110,28,82,0.2545,-0.2234,-24.5769,-44.272,0.9359,12.8137,-4.6751,-76.3203,17.18,22.464,-10.0648,"{'sl': 82, 'tp': 28}",44,0.043,0.482
5,3,5,5,0.05,0.0,5.0,5.0,1.5,110,28,82,0.2545,-0.2234,-24.5769,-44.272,0.9359,12.8137,-4.6751,-76.3203,17.18,22.464,-10.0648,"{'sl': 82, 'tp': 28}",44,0.043,0.482
5,3,7,5,0.05,0.0,5.0,5.0,1.5,110,28,82,0.2545,-0.2234,-24.5769,-44.272,0.9359,12.8137,-4.6751,-76.3203,17.18,22.464,-10.0648,"{'sl': 82, 'tp': 28}",44,0.043,0.482
5,3,10,5,0.05,0.0,5.0,5.0,1.5,110,28,82,0.2545,-0.2234,-24.5769,-44.272,0.9359,12.8137,-4.6751,-76.3203,17.18,22.464,-10.0648,"{'sl': 82, 'tp': 28}",44,0.043,0.482
7,2,5,3,0.05,0.5,5.0,6.0,1.5,30,11,19,0.3667,3.0522,91.5646,109.5331,1.961,16.986,-5.0148,-21.2053,19.47,22.1249,-7.9029,"{'sl': 19, 'tp': 11}",21,0.042,0.3
5,2,7,5,0.1,1.0,10.0,6.0,1.0,111,24,87,0.2162,0.9797,108.7503,103.9625,1.3723,16.702,-3.3575,-33.8743,11.35,24.6299,-7.7418,"{'tp': 23, 'sl': 87, 'end': 1}",47,0.042,0.45
7,2,5,3,0.0,0.5,10.0,6.0,1.0,31,5,26,0.1613,-0.2301,-7.1346,-15.3367,0.9266,18.0158,-3.739,-44.466,12.26,22.1249,-6.0957,"{'sl': 26, 'tp': 5}",24,0.042,0.419
10,2,10,5,0.0,1.0,10.0,4.0,2.0,27,14,13,0.5185,2.73,73.7104,81.9795,1.8223,11.668,-6.8956,-16.5619,17.11,21.8246,-9.9769,"{'sl': 13, 'tp': 13, 'end': 1}",23,0.041,0.407
10,3,7,5,0.1,0.5,5.0,6.0,1.0,29,5,24,0.1724,0.5954,17.2659,9.6982,1.2673,16.372,-2.6914,-22.8053,15.83,26.833,-5.5812,"{'sl': 24, 'tp': 5}",22,0.041,0.379
10,3,7,5,0.05,0.0,10.0,8.0,1.5,24,11,13,0.4583,7.5482,181.1569,358.264,4.2635,21.5152,-4.27,-15.8539,25.42,37.8244,-8.3217,"{'sl': 13, 'tp': 10, 'end': 1}",20,0.04,0.458
7,3,7,5,0.05,0.0,5.0,6.0,1.0,38,14,24,0.3684,4.1546,157.8754,305.2585,3.578,15.6511,-2.5517,-10.8773,12.63,26.9768,-4.4524,"{'sl': 24, 'tp': 14}",24,0.04,0.395
7,3,10,5,0.05,0.0,5.0,6.0,1.0,39,14,25,0.359,3.9874,155.5076,295.6627,3.4448,15.6511,-2.5443,-10.8773,12.33,26.9768,-4.4524,"{'sl': 25, 'tp': 14}",24,0.04,0.41
10,2,7,3,0.05,1.0,5.0,4.0,1.0,35,10,25,0.2857,1.7908,62.6778,67.3157,1.7913,14.1887,-3.1684,-17.8716,8.43,21.8246,-5.3019,"{'sl': 25, 'tp': 10}",25,0.04,0.429
5,3,3,5,0.05,1.0,3.0,4.0,2.0,46,19,27,0.413,2.2076,101.5483,124.2051,1.6893,13.0979,-5.456,-27.0101,19.85,22.906,-8.6835,"{'tp': 19, 'sl': 27}",32,0.04,0.5
5,3,5,5,0.05,1.0,3.0,4.0,2.0,46,19,27,0.413,2.2076,101.5483,124.2051,1.6893,13.0979,-5.456,-27.0101,19.85,22.906,-8.6835,"{'tp': 19, 'sl': 27}",32,0.04,0.5
5,3,7,5,0.05,1.0,3.0,4.0,2.0,46,19,27,0.413,2.2076,101.5483,124.2051,1.6893,13.0979,-5.456,-27.0101,19.85,22.906,-8.6835,"{'tp': 19, 'sl': 27}",32,0.04,0.5
5,3,10,5,0.05,1.0,3.0,4.0,2.0,46,19,27,0.413,2.2076,101.5483,124.2051,1.6893,13.0979,-5.456,-27.0101,19.85,22.906,-8.6835,"{'tp': 19, 'sl': 27}",32,0.04,0.5
10,3,10,5,0.1,0.0,10.0,8.0,1.5,46,10,36,0.2174,0.6882,31.6558,7.9255,1.2021,18.829,-4.351,-51.5793,21.85,36.0025,-8.7273,"{'sl': 36, 'tp': 9, 'end': 1}",30,0.04,0.457
7,2,5,3,0.0,0.0,10.0,6.0,1.0,32,5,27,0.1562,-0.2924,-9.3577,-17.2188,0.9059,18.0158,-3.6828,-44.466,13.03,22.1249,-6.0957,"{'sl': 27, 'tp': 5}",25,0.04,0.406
5,3,3,3,0.1,0.5,5.0,8.0,1.5,24,3,21,0.125,-1.5479,-37.1505,-34.8284,0.5667,16.1952,-4.0827,-41.4041,12.38,18.2561,-8.3217,"{'sl': 21, 'tp': 3}",20,0.04,0.417
7,3,5,5,0.05,0.0,5.0,6.0,1.0,35,14,21,0.4,4.665,163.2741,327.9777,3.9239,15.6511,-2.6591,-9.7616,11.71,26.9768,-4.4524,"{'sl': 21, 'tp': 14}",21,0.039,0.4
7,3,3,3,0.1,0.5,10.0,8.0,1.5,21,8,13,0.381,3.8538,80.9308,96.2051,2.4402,17.1405,-4.3225,-25.9041,32.71,23.9906,-6.3292,"{'sl': 13, 'tp': 7, 'end': 1}",18,0.039,0.476
10,2,7,5,0.0,1.0,10.0,8.0,1.5,22,8,14,0.3636,4.3733,96.2133,111.8436,2.2621,21.5556,-5.4451,-40.6506,25.82,37.8244,-8.3217,"{'sl': 14, 'tp': 7, 'end': 1}",20,0.039,0.545
7,2,3,5,0.05,0.5,5.0,6.0,1.5,28,9,19,0.3214,1.6734,46.8559,44.4718,1.606,13.7968,-4.0692,-35.0705,24.46,20.5133,-5.7743,"{'tp': 8, 'sl': 19, 'end': 1}",22,0.039,0.5
10,3,10,3,0.1,0.5,10.0,6.0,1.0,70,14,56,0.2,1.2101,84.7069,78.2442,1.4754,18.7776,-3.1818,-32.9404,13.07,30.0457,-5.9477,"{'sl': 56, 'tp': 14}",41,0.039,0.5
10,2,10,3,0.0,1.0,10.0,8.0,1.5,49,13,36,0.2653,2.8141,137.8921,161.0557,1.7402,24.9365,-5.1745,-27.7105,23.16,35.8106,-8.8716,"{'sl': 36, 'tp': 12, 'end': 1}",36,0.038,0.429
7,2,5,3,0.1,1.0,10.0,5.0,1.5,44,14,30,0.3182,1.5524,68.3044,62.4547,1.4746,15.1598,-4.7978,-28.0351,21.32,29.4169,-9.0936,"{'sl': 30, 'tp': 13, 'end': 1}",32,0.038,0.455
10,3,10,3,0.1,0.0,10.0,6.0,1.0,71,14,57,0.1972,1.1609,82.425,74.1769,1.4567,18.7776,-3.166,-32.9404,12.94,30.0457,-5.9477,"{'sl': 57, 'tp': 14}",41,0.038,0.507
7,3,7,3,0.1,1.0,10.0,4.0,2.0,52,22,30,0.4231,0.8755,45.5254,26.5425,1.2275,11.1642,-6.6696,-29.83,16.75,19.9971,-11.7954,"{'sl': 30, 'tp': 21, 'end': 1}",32,0.038,0.5
10,3,10,5,0.05,1.0,5.0,5.0,1.5,20,7,13,0.35,2.1684,43.3685,39.5878,1.6996,15.0515,-4.7686,-30.1533,16.85,23.6027,-8.7273,"{'sl': 13, 'tp': 7}",17,0.037,0.4
7,2,5,3,0.1,0.0,10.0,5.0,1.5,54,18,36,0.3333,1.7315,93.5004,102.7993,1.5693,14.3181,-4.5618,-32.1344,20.04,29.4169,-9.0936,"{'sl': 36, 'tp': 17, 'end': 1}",35,0.037,0.481
7,2,5,3,0.1,0.5,10.0,6.0,1.0,52,11,41,0.2115,0.7755,40.3276,28.0819,1.3046,15.7012,-3.2289,-34.3615,14.9,22.1249,-6.0957,"{'sl': 41, 'tp': 11}",34,0.037,0.442
7,2,7,5,0.1,0.0,10.0,5.0,1.5,90,33,57,0.3667,1.7015,153.1378,240.0363,1.6293,12.0147,-4.2693,-35.8412,17.27,23.9534,-11.4916,"{'tp': 33, 'sl': 57}",46,0.036,0.456
7,2,7,3,0.05,0.0,10.0,8.0,1.5,51,13,38,0.2549,2.137,108.9887,101.6391,1.572,23.0403,-5.0141,-34.6445,24.18,47.127,-9.0936,"{'sl': 38, 'tp': 12, 'end': 1}",33,0.036,0.392
7,2,5,5,0.05,0.0,5.0,6.0,1.5,34,10,24,0.2941,1.3024,44.283,39.4714,1.4799,13.6565,-3.8451,-38.7425,23.18,20.5133,-5.7743,"{'tp': 9, 'sl': 24, 'end': 1}",26,0.036,0.559
5,2,7,5,0.1,0.0,5.0,4.0,2.0,129,58,71,0.4496,1.2584,162.3331,231.6667,1.4002,9.7927,-5.7133,-34.7895,17.17,19.1427,-12.7669,"{'tp': 57, 'sl': 70, 'end': 2}",48,0.036,0.426
10,3,10,5,0.1,0.5,10.0,4.0,2.0,41,17,24,0.4146,0.9603,39.3731,26.9879,1.2835,10.4853,-5.7866,-34.3216,16.61,22.906,-8.4791,"{'sl': 24, 'tp': 16, 'end': 1}",29,0.036,0.512
7,2,5,3,0.1,0.0,10.0,6.0,1.0,54,11,43,0.2037,0.6716,36.2686,22.9358,1.2658,15.7012,-3.1731,-35.734,14.54,22.1249,-6.0957,"{'sl': 43, 'tp': 11}",35,0.036,0.444
10,2,7,3,0.0,0.5,10.0,6.0,1.5,48,12,36,0.25,0.7205,34.586,11.3076,1.1874,18.2628,-5.1269,-35.6125,20.19,25.7223,-8.8716,"{'sl': 36, 'tp': 11, 'end': 1}",35,0.036,0.479
10,3,7,3,0.1,0.0,5.0,5.0,1.5,45,15,30,0.3333,1.4306,64.3758,60.8248,1.4748,13.331,-4.5196,-34.3276,17.38,23.6027,-8.3217,"{'sl': 30, 'tp': 15}",27,0.035,0.356
7,2,7,3,0.05,0.5,10.0,6.0,1.0,48,7,41,0.1458,-0.7222,-34.6638,-36.7692,0.7593,15.6238,-3.5129,-57.3506,13.56,22.1249,-6.0957,"{'sl': 41, 'tp': 7}",33,0.035,0.417
10,2,5,3,0.1,0.5,5.0,6.0,1.5,27,10,17,0.3704,3.6834,99.4505,126.2077,2.1872,18.3216,-4.9274,-23.8292,21.78,22.1249,-8.3217,"{'sl': 17, 'tp': 10}",18,0.034,0.333
10,3,10,3,0.05,0.5,5.0,5.0,1.5,38,15,23,0.3947,2.9151,110.7726,152.2481,2.0344,14.524,-4.656,-34.506,14.89,23.6027,-8.3217,"{'sl': 23, 'tp': 15}",29,0.034,0.316
10,2,7,3,0.0,1.0,10.0,8.0,1.5,43,12,31,0.2791,2.931,126.035,145.826,1.7764,24.0304,-5.2364,-25.3269,23.67,34.3297,-8.8716,"{'sl': 31, 'tp': 11, 'end': 1}",34,0.034,0.442
5,2,7,5,0.1,0.5,3.0,4.0,1.0,78,22,56,0.2821,0.8446,65.8808,69.2946,1.4464,9.7032,-2.6355,-28.3317,8.94,19.1427,-7.7418,"{'tp': 22, 'sl': 56}",38,0.034,0.487
7,2,10,3,0.1,0.5,10.0,4.0,1.0,69,19,50,0.2754,0.684,47.1989,38.772,1.2982,10.8134,-3.1651,-39.862,12.36,19.3253,-6.0957,"{'sl': 50, 'tp': 19}",40,0.033,0.42
10,2,10,3,0.0,0.0,5.0,6.0,1.0,42,7,35,0.1667,0.4371,18.3565,4.9142,1.162,18.8092,-3.2374,-26.7878,10.5,26.833,-5.3019,"{'sl': 35, 'tp': 7}",30,0.033,0.476
7,2,3,5,0.1,1.0,10.0,8.0,1.5,50,14,36,0.28,2.6211,131.0528,170.6435,1.8192,20.7872,-4.4436,-36.5127,22.82,28.5313,-7.2167,"{'tp': 14, 'sl': 36}",32,0.032,0.48
10,2,10,3,0.0,0.0,10.0,8.0,1.5,55,13,42,0.2364,2.046,112.5316,101.3925,1.5317,24.9365,-5.0391,-34.706,21.75,35.8106,-8.8716,"{'sl': 42, 'tp': 12, 'end': 1}",37,0.032,0.436
7,2,10,3,0.1,0.0,10.0,4.0,1.0,71,19,52,0.2676,0.6076,43.1399,33.1963,1.2658,10.8134,-3.1214,-41.1194,12.15,19.3253,-6.0957,"{'sl': 52, 'tp': 19}",40,0.032,0.423
5,2,10,5,0.05,1.0,10.0,6.0,1.0,78,15,63,0.1923,0.4593,35.8267,13.0973,1.1705,16.3975,-3.3355,-33.9714,9.41,24.6299,-7.7418,"{'sl': 63, 'tp': 14, 'end': 1}",41,0.032,0.436
5,3,3,5,0.1,0.5,3.0,5.0,1.5,93,26,67,0.2796,0.4195,39.0163,11.6612,1.1362,12.5199,-4.2762,-49.6755,19.8,27.5802,-8.7273,"{'tp': 26, 'sl': 67}",43,0.032,0.43
10,3,10,5,0.1,0.5,10.0,8.0,1.5,43,9,34,0.2093,0.0368,1.5834,-15.7176,1.0105,16.9208,-4.4325,-51.5793,22.28,35.8106,-8.7273,"{'sl': 34, 'tp': 8, 'end': 1}",29,0.032,0.465
7,2,7,3,0.05,1.0,5.0,6.0,1.0,26,7,19,0.2692,1.6692,43.399,40.2059,1.6579,15.6238,-3.472,-18.1726,13.38,22.1249,-5.3019,"{'sl': 19, 'tp': 7}",21,0.031,0.346
7,2,5,3,0.1,0.5,10.0,5.0,1.5,52,18,34,0.3462,1.9132,99.489,115.5125,1.6287,14.3181,-4.654,-29.9731,20.52,29.4169,-9.0936,"{'sl': 34, 'tp': 17, 'end': 1}",34,0.031,0.462
10,2,10,3,0.05,1.0,5.0,4.0,1.0,43,11,32,0.2558,1.1227,48.2781,44.1474,1.4849,13.4403,-3.1114,-21.3015,8.95,21.8246,-5.3019,"{'sl': 32, 'tp': 11}",28,0.031,0.465
10,2,10,3,0.0,0.0,3.0,8.0,1.5,25,5,20,0.2,1.5902,39.7555,23.6738,1.4183,26.9593,-4.752,-27.7538,23.04,35.8106,-7.7599,"{'sl': 20, 'tp': 5}",21,0.031,0.44
7,2,5,3,0.05,0.5,10.0,6.0,1.0,42,6,36,0.1429,-0.6186,-25.9825,-30.5388,0.7944,16.7303,-3.5101,-50.7465,13.62,22.1249,-6.0957,"{'sl': 36, 'tp': 6}",29,0.031,0.429
5,3,3,3,0.1,0.0,10.0,6.0,1.5,30,3,27,0.1,-2.5233,-75.7005,-55.2785,0.3245,12.1214,-4.1505,-56.4762,11.7,13.6671,-8.3217,"{'sl': 27, 'tp': 3}",25,0.031,0.433
7,3,10,5,0.05,0.0,10.0,5.0,1.5,46,17,29,0.3696,1.5511,71.3484,74.9328,1.5742,11.5058,-4.2845,-22.6219,13.24,22.464,-7.4395,"{'sl': 29, 'tp': 16, 'end': 1}",27,0.03,0.478
10,2,7,5,0.05,1.0,10.0,6.0,1.0,34,8,26,0.2353,1.4122,48.0153,42.0695,1.5403,17.1111,-3.4182,-33.9321,11.88,28.3433,-5.5812,"{'sl': 26, 'tp': 8}",25,0.03,0.529
10,2,7,3,0.05,1.0,10.0,4.0,2.0,51,18,33,0.3529,0.3805,19.4049,-5.2348,1.0862,13.5913,-6.8254,-36.2508,23.33,21.8246,-11.7954,"{'sl': 33, 'tp': 17, 'end': 1}",36,0.03,0.549
10,2,7,3,0.0,0.5,10.0,5.0,1.5,48,12,36,0.25,-0.0004,-0.0196,-17.0329,0.9999,15.379,-5.1269,-41.6983,19.75,21.4186,-8.8716,"{'sl': 36, 'tp': 11, 'end': 1}",35,0.03,0.458
7,3,5,3,0.05,0.0,10.0,4.0,2.0,24,11,13,0.4583,1.3844,33.2261,25.3594,1.3809,10.9509,-6.7103,-27.9529,12.46,19.9971,-11.3348,"{'sl': 13, 'tp': 10, 'end': 1}",20,0.029,0.542
7,3,3,5,0.05,0.0,10.0,6.0,1.0,40,12,28,0.3,2.7624,110.4975,154.7182,2.3246,16.1597,-2.9793,-15.673,9.3,26.9768,-4.993,"{'sl': 28, 'tp': 12}",24,0.028,0.4
7,2,7,5,0.05,0.0,10.0,4.0,1.0,48,13,35,0.2708,1.0002,48.009,46.6236,1.5067,10.9817,-2.7072,-22.21,9.46,19.1427,-4.8445,"{'sl': 35, 'tp': 13}",31,0.028,0.417
7,3,7,5,0.1,0.5,5.0,5.0,1.5,63,22,41,0.3492,1.2582,79.2661,83.3695,1.4573,11.4826,-4.2281,-25.0909,13.62,18.9253,-9.0509,"{'sl': 41, 'tp': 22}",33,0.028,0.508
5,2,10,5,0.1,0.5,3.0,4.0,1.0,79,22,57,0.2785,0.7837,61.9121,62.5758,1.4085,9.7032,-2.6589,-28.3317,8.9,19.1427,-7.7418,"{'tp': 22, 'sl': 57}",39,0.028,0.481
7,2,5,3,0.05,0.0,3.0,5.0,1.5,22,6,16,0.2727,0.9461,20.8134,13.2139,1.2907,15.4007,-4.4744,-19.9975,19.68,17.9926,-7.7599,"{'sl': 16, 'tp': 6}",15,0.028,0.364
5,3,5,5,0.1,0.0,5.0,5.0,1.5,140,39,101,0.2786,0.2934,41.0815,-4.1975,1.089,12.8849,-4.5686,-67.6968,17.66,27.5802,-10.0648,"{'sl': 101, 'tp': 39}",51,0.028,0.45
7,3,7,5,0.05,0.0,5.0,5.0,1.5,38,16,22,0.4211,2.8369,107.8023,154.6986,2.2427,12.1592,-3.943,-12.2171,14.29,22.464,-6.6286,"{'sl': 22, 'tp': 16}",24,0.027,0.474
10,2,7,3,0.0,0.0,10.0,8.0,1.5,49,12,37,0.2449,2.0546,100.6745,89.6435,1.5364,24.0304,-5.0727,-32.5531,22.02,34.3297,-8.8716,"{'sl': 37, 'tp': 11, 'end': 1}",35,0.027,0.449
10,2,10,3,0.0,0.5,5.0,6.0,1.0,41,7,34,0.1707,0.4993,20.4714,7.181,1.1841,18.8092,-3.2704,-26.0728,10.73,26.833,-5.3019,"{'sl': 34, 'tp': 7}",30,0.027,0.463
5,2,7,5,0.1,1.0,5.0,8.0,1.5,82,28,54,0.3415,3.795,311.1909,1130.6678,2.2252,20.1851,-4.7035,-28.953,22.68,32.8372,-11.5627,"{'tp': 28, 'sl': 54}",44,0.026,0.402
10,3,5,3,0.05,1.0,10.0,4.0,2.0,21,10,11,0.4762,2.0178,42.3744,36.367,1.5353,12.1538,-7.1967,-24.1196,16.76,21.8246,-10.5039,"{'sl': 11, 'tp': 9, 'end': 1}",19,0.026,0.571
5,3,7,5,0.1,0.0,5.0,5.0,1.5,142,40,102,0.2817,0.3489,49.5379,3.5173,1.1066,12.8593,-4.5572,-65.0955,17.75,27.5802,-10.0648,"{'sl': 102, 'tp': 40}",51,0.026,0.451
5,3,10,5,0.1,0.0,5.0,5.0,1.5,142,40,102,0.2817,0.3489,49.5379,3.5173,1.1066,12.8593,-4.5572,-65.0955,17.75,27.5802,-10.0648,"{'sl': 102, 'tp': 40}",51,0.026,0.451
10,3,5,3,0.1,1.0,5.0,5.0,1.5,23,6,17,0.2609,0.0527,1.2116,-6.1031,1.015,13.6732,-4.7546,-40.3148,18.57,17.5312,-8.3217,"{'sl': 17, 'tp': 6}",18,0.026,0.348
5,3,3,5,0.05,1.0,5.0,5.0,1.5,71,17,54,0.2394,-0.4053,-28.7764,-40.9279,0.8921,13.9892,-4.9369,-60.678,16.87,20.0415,-10.0648,"{'sl': 54, 'tp': 17}",38,0.026,0.493
5,3,5,5,0.05,1.0,5.0,5.0,1.5,71,17,54,0.2394,-0.4053,-28.7764,-40.9279,0.8921,13.9892,-4.9369,-60.678,16.87,20.0415,-10.0648,"{'sl': 54, 'tp': 17}",38,0.026,0.493
5,3,7,5,0.05,1.0,5.0,5.0,1.5,71,17,54,0.2394,-0.4053,-28.7764,-40.9279,0.8921,13.9892,-4.9369,-60.678,16.87,20.0415,-10.0648,"{'sl': 54, 'tp': 17}",38,0.026,0.493
5,3,10,5,0.05,1.0,5.0,5.0,1.5,71,17,54,0.2394,-0.4053,-28.7764,-40.9279,0.8921,13.9892,-4.9369,-60.678,16.87,20.0415,-10.0648,"{'sl': 54, 'tp': 17}",38,0.026,0.493
10,3,10,5,0.05,0.5,5.0,8.0,1.5,26,8,18,0.3077,3.7353,97.1179,110.8125,2.1934,22.3118,-4.5209,-26.1979,19.58,37.8244,-8.7273,"{'sl': 18, 'tp': 8}",21,0.025,0.462
5,3,3,5,0.0,1.0,3.0,4.0,2.0,31,15,16,0.4839,3.2574,100.9805,137.3839,2.1448,12.6127,-5.5131,-15.6699,19.65,21.8246,-8.6835,"{'tp': 15, 'sl': 16}",22,0.025,0.452
5,3,5,5,0.0,1.0,3.0,4.0,2.0,31,15,16,0.4839,3.2574,100.9805,137.3839,2.1448,12.6127,-5.5131,-15.6699,19.65,21.8246,-8.6835,"{'tp': 15, 'sl': 16}",22,0.025,0.452
5,3,7,5,0.0,1.0,3.0,4.0,2.0,31,15,16,0.4839,3.2574,100.9805,137.3839,2.1448,12.6127,-5.5131,-15.6699,19.65,21.8246,-8.6835,"{'tp': 15, 'sl': 16}",22,0.025,0.452
5,3,10,5,0.0,1.0,3.0,4.0,2.0,31,15,16,0.4839,3.2574,100.9805,137.3839,2.1448,12.6127,-5.5131,-15.6699,19.65,21.8246,-8.6835,"{'tp': 15, 'sl': 16}",22,0.025,0.452
7,2,7,3,0.05,0.5,10.0,5.0,1.5,48,15,33,0.3125,0.9799,47.0376,29.7427,1.2743,14.5699,-5.1973,-36.3559,20.44,29.4169,-9.0936,"{'sl': 33, 'tp': 14, 'end': 1}",33,0.025,0.417
7,2,10,3,0.0,0.5,10.0,6.0,1.0,37,5,32,0.1351,-0.7156,-26.4787,-30.4663,0.7728,18.0158,-3.6424,-50.4226,12.24,22.1249,-6.0957,"{'sl': 32, 'tp': 5}",29,0.025,0.432
7,3,10,5,0.1,1.0,10.0,4.0,2.0,54,20,34,0.3704,-0.0218,-1.1767,-16.0791,0.994,9.7362,-5.7618,-37.5657,12.63,15.763,-9.886,"{'sl': 33, 'tp': 19, 'end': 2}",34,0.024,0.444
7,2,10,3,0.0,0.0,10.0,6.0,1.0,38,5,33,0.1316,-0.7553,-28.7018,-32.0121,0.7584,18.0158,-3.5994,-50.4226,12.89,22.1249,-6.0957,"{'sl': 33, 'tp': 5}",30,0.024,0.421
7,3,3,5,0.1,0.0,10.0,4.0,1.0,80,25,55,0.3125,1.3438,107.5005,144.7673,1.6526,10.8887,-2.9949,-21.0054,9.15,22.0442,-6.0673,"{'sl': 55, 'tp': 25}",39,0.023,0.463
7,2,7,5,0.05,0.0,5.0,6.0,1.5,35,10,25,0.2857,1.2049,42.1724,36.5277,1.4468,13.6565,-3.7757,-40.0354,22.89,20.5133,-5.7743,"{'tp': 9, 'sl': 25, 'end': 1}",26,0.023,0.543
5,2,10,5,0.1,0.0,5.0,4.0,2.0,130,58,72,0.4462,1.1884,154.4956,205.6723,1.3736,9.7927,-5.7428,-34.7895,17.13,19.1427,-12.7669,"{'tp': 57, 'sl': 71, 'end': 2}",48,0.023,0.423
10,2,5,3,0.1,0.5,10.0,4.0,2.0,38,15,23,0.3947,1.3492,51.2709,39.2187,1.348,13.2398,-6.4055,-40.4558,23.68,21.8246,-10.5039,"{'sl': 23, 'tp': 14, 'end': 1}",26,0.023,0.5
7,2,7,3,0.05,0.5,5.0,8.0,1.5,34,11,23,0.3235,3.7185,126.4294,169.3597,2.1154,21.7978,-4.9281,-24.5687,23.53,29.5332,-7.9029,"{'sl': 23, 'tp': 11}",25,0.022,0.353
10,2,10,3,0.05,1.0,10.0,8.0,1.5,60,14,46,0.2333,1.6732,100.395,77.0568,1.4301,23.8449,-5.0746,-41.3256,22.33,34.3297,-8.8716,"{'sl': 46, 'tp': 13, 'end': 1}",38,0.022,0.417
5,3,7,5,0.1,1.0,3.0,4.0,2.0,65,25,40,0.3846,1.3937,90.5927,91.8868,1.4202,12.2478,-5.39,-40.7249,18.09,22.906,-8.6835,"{'tp': 25, 'sl': 40}",39,0.022,0.477
5,3,10,5,0.1,1.0,3.0,4.0,2.0,65,25,40,0.3846,1.3937,90.5927,91.8868,1.4202,12.2478,-5.39,-40.7249,18.09,22.906,-8.6835,"{'tp': 25, 'sl': 40}",39,0.022,0.477
7,2,10,5,0.05,0.0,5.0,6.0,1.5,36,10,26,0.2778,1.0087,36.312,28.5267,1.3622,13.6565,-3.8559,-40.0354,23.25,20.5133,-5.8604,"{'tp': 9, 'sl': 26, 'end': 1}",26,0.022,0.556
10,2,10,3,0.1,1.0,5.0,5.0,1.5,51,15,36,0.2941,0.7955,40.5714,25.1492,1.2474,13.6384,-4.5557,-32.0933,18.25,20.8697,-8.3217,"{'sl': 36, 'tp': 15}",32,0.022,0.314
10,3,5,5,0.1,0.0,5.0,4.0,1.0,27,8,19,0.2963,1.8265,49.3162,52.7628,2.0466,12.0546,-2.48,-10.0805,10.93,21.8246,-4.1068,"{'sl': 19, 'tp': 8}",21,0.021,0.333
7,2,10,5,0.1,0.0,10.0,5.0,1.5,93,34,59,0.3656,1.7587,163.5625,270.5116,1.649,12.2232,-4.2716,-35.8412,16.9,23.9534,-11.4916,"{'tp': 34, 'sl': 59}",46,0.021,0.462
10,2,10,3,0.0,0.0,3.0,4.0,1.0,25,6,19,0.24,1.1092,27.7295,23.0358,1.4699,14.4558,-3.1056,-11.5428,8.48,19.3253,-5.2066,"{'sl': 19, 'tp': 6}",21,0.021,0.44
5,2,3,5,0.0,0.0,3.0,6.0,1.0,45,10,35,0.2222,0.9994,44.9742,39.1704,1.4512,14.4641,-2.8476,-31.0458,12.58,24.6029,-7.7418,"{'tp': 10, 'sl': 35}",30,0.021,0.578
5,2,5,5,0.0,0.0,3.0,6.0,1.0,45,10,35,0.2222,0.9994,44.9742,39.1704,1.4512,14.4641,-2.8476,-31.0458,12.58,24.6029,-7.7418,"{'tp': 10, 'sl': 35}",30,0.021,0.578
5,2,7,5,0.0,0.0,3.0,6.0,1.0,45,10,35,0.2222,0.9994,44.9742,39.1704,1.4512,14.4641,-2.8476,-31.0458,12.58,24.6029,-7.7418,"{'tp': 10, 'sl': 35}",30,0.021,0.578
5,2,10,5,0.0,0.0,3.0,6.0,1.0,45,10,35,0.2222,0.9994,44.9742,39.1704,1.4512,14.4641,-2.8476,-31.0458,12.58,24.6029,-7.7418,"{'tp': 10, 'sl': 35}",30,0.021,0.578
5,2,5,5,0.05,0.5,5.0,6.0,1.5,76,22,54,0.2895,0.9617,73.0884,58.9262,1.3153,13.8598,-4.2931,-54.3037,19.03,24.6029,-11.5627,"{'sl': 54, 'tp': 21, 'end': 1}",40,0.021,0.421
5,2,7,5,0.05,0.5,5.0,6.0,1.5,76,22,54,0.2895,0.9617,73.0884,58.9262,1.3153,13.8598,-4.2931,-54.3037,19.03,24.6029,-11.5627,"{'sl': 54, 'tp': 21, 'end': 1}",40,0.021,0.421
5,2,10,5,0.05,0.5,5.0,6.0,1.5,76,22,54,0.2895,0.9617,73.0884,58.9262,1.3153,13.8598,-4.2931,-54.3037,19.03,24.6029,-11.5627,"{'sl': 54, 'tp': 21, 'end': 1}",40,0.021,0.421
