ind_A,params_A,ind_B,params_B,tp_pct,sl_pct,n_trades,n_win,win_rate,avg_return,total_return,cum_return,profit_factor,max_drawdown,avg_holding_bars,tickers_hit,n_months,monthly_freq
rsi,"{'period': 5, 'threshold': 25.0}",adx,"{'length': 20, 'threshold': 30.0}",3.0,3.0,19,11,0.5789473684210527,0.3736842105263158,7.1,6.45335144883632,1.286290322580645,-17.216713807240257,2.526315789473684,17,73,0.26
rsi,"{'period': 5, 'threshold': 25.0}",adx,"{'length': 20, 'threshold': 15.0}",3.0,3.0,228,111,0.4868421052631579,-0.17894736842105272,-40.80000000000002,-40.02247870990482,0.8875103391232412,-52.51788742965316,2.9035087719298245,92,73,3.12
rsi,"{'period': 5, 'threshold': 30.0}",adx,"{'length': 10, 'threshold': 15.0}",3.0,3.0,695,341,0.4906474820143885,-0.1561151079136691,-108.50000000000001,-75.32484610585286,0.9011299435028243,-89.82188716941569,3.069064748201439,98,73,9.52
rsi,"{'period': 5, 'threshold': 25.0}",adx,"{'length': 20, 'threshold': 25.0}",3.0,3.0,56,31,0.5535714285714286,0.2214285714285714,12.399999999999999,10.400500915756838,1.1600000000000004,-21.16821685785133,2.7857142857142856,47,73,0.77
rsi,"{'period': 5, 'threshold': 30.0}",adx,"{'length': 10, 'threshold': 25.0}",3.0,3.0,274,144,0.5255474452554745,0.05328467153284664,14.59999999999998,2.306913445368397,1.0362282878411906,-40.43674850127954,3.3065693430656933,92,73,3.75
rsi,"{'period': 5, 'threshold': 30.0}",adx,"{'length': 14, 'threshold': 15.0}",3.0,3.0,542,259,0.477859778597786,-0.23284132841328423,-126.20000000000005,-77.85829966031187,0.8561495497549296,-83.40453292071936,2.92619926199262,98,73,7.42
rsi,"{'period': 5, 'threshold': 30.0}",adx,"{'length': 10, 'threshold': 20.0}",3.0,3.0,475,237,0.49894736842105264,-0.10631578947368425,-50.50000000000002,-51.302938369197946,0.9315532664678766,-72.85096792749964,3.143157894736842,97,73,6.51
rsi,"{'period': 5, 'threshold': 30.0}",adx,"{'length': 10, 'threshold': 30.0}",3.0,3.0,129,72,0.5581395348837209,0.24883720930232547,32.09999999999999,30.125459105560193,1.1816638370118842,-25.14872714407953,3.0155038759689923,76,73,1.77
rsi,"{'period': 5, 'threshold': 30.0}",adx,"{'length': 14, 'threshold': 20.0}",3.0,3.0,303,137,0.4521452145214521,-0.38712871287128714,-117.3,-73.04413126330877,0.7720559657986783,-77.28283191441754,3.0231023102310233,94,73,4.15
rsi,"{'period': 5, 'threshold': 30.0}",adx,"{'length': 14, 'threshold': 25.0}",3.0,3.0,151,73,0.48344370860927155,-0.19933774834437085,-30.099999999999998,-30.88425914305154,0.8755169561621172,-42.98836853896021,2.576158940397351,76,73,2.07
rsi,"{'period': 5, 'threshold': 30.0}",adx,"{'length': 14, 'threshold': 30.0}",3.0,3.0,61,30,0.4918032786885246,-0.1491803278688525,-9.100000000000001,-11.182543604148476,0.905306971904267,-24.05425776678971,2.5737704918032787,46,73,0.84
rsi,"{'period': 5, 'threshold': 30.0}",adx,"{'length': 20, 'threshold': 20.0}",3.0,3.0,176,93,0.5284090909090909,0.07045454545454545,12.399999999999999,4.593175386586212,1.0481927710843364,-27.95314022771771,2.75,85,73,2.41
rsi,"{'period': 5, 'threshold': 30.0}",adx,"{'length': 20, 'threshold': 30.0}",3.0,3.0,27,14,0.5185185185185185,0.011111111111110973,0.29999999999999627,-0.911250343794856,1.007444168734491,-20.247419710439818,2.5185185185185186,23,73,0.37
rsi,"{'period': 5, 'threshold': 30.0}",adx,"{'length': 20, 'threshold': 15.0}",3.0,3.0,355,168,0.4732394366197183,-0.26056338028169024,-92.50000000000003,-66.2456873619581,0.8404347076073825,-71.77500999770312,3.2,97,73,4.86
rsi,"{'period': 5, 'threshold': 30.0}",adx,"{'length': 20, 'threshold': 25.0}",3.0,3.0,75,40,0.5333333333333333,0.1,7.5,4.219068525983749,1.0691244239631337,-25.148727144079565,2.7466666666666666,52,73,1.03
rsi,"{'period': 5, 'threshold': 35.0}",adx,"{'length': 10, 'threshold': 30.0}",3.0,3.0,195,103,0.5282051282051282,0.06923076923076914,13.499999999999982,4.8506408431693515,1.0473352033660575,-32.45688533885256,2.882051282051282,89,73,2.67
rsi,"{'period': 5, 'threshold': 35.0}",adx,"{'length': 10, 'threshold': 20.0}",3.0,3.0,781,387,0.49551856594110116,-0.12688860435339308,-99.1,-73.91936320678532,0.9188635991485175,-86.02324572208084,3.1293213828425097,98,73,10.7
rsi,"{'period': 5, 'threshold': 35.0}",adx,"{'length': 10, 'threshold': 25.0}",3.0,3.0,419,224,0.5346062052505967,0.10763723150357987,45.099999999999966,30.070997760849096,1.07460711331679,-48.45102944433852,3.0978520286396183,96,73,5.74
rsi,"{'period': 5, 'threshold': 35.0}",adx,"{'length': 10, 'threshold': 15.0}",3.0,3.0,1194,592,0.49581239530988275,-0.12512562814070352,-149.4,-86.91373700974955,0.919944271782231,-96.57440763983381,3.128140703517588,98,73,16.36
rsi,"{'period': 5, 'threshold': 35.0}",adx,"{'length': 14, 'threshold': 20.0}",3.0,3.0,448,212,0.4732142857142857,-0.2607142857142858,-116.80000000000004,-74.62121458809936,0.8403499179879708,-85.78136487613371,3.0223214285714284,97,73,6.14
